order_id,user_id,order_date,category,gmv,discount,is_first_order,net_gmv
3426,623,2025-07-01,家居,66.07,0,0,66.07
3427,160,2025-07-02,食品,43.45,10,0,33.45
3428,1261,2025-08-21,美妆,87.27,5,1,82.27
3429,77,2025-07-17,服饰,80.21,0,0,80.21
3430,1254,2025-09-03,数码,147.54,30,0,117.54
3431,767,2025-07-26,美妆,53.71,0,1,53.71
3432,1679,2025-08-21,服饰,38.79,0,0,38.79
3433,1251,2025-07-04,服饰,26.89,0,1,26.89
3434,1480,2025-09-02,数码,201.61,0,1,201.61
3435,812,2025-08-17,家居,86.85,5,0,81.85
3436,1682,2025-07-01,美妆,41.23,0,0,41.23
3437,1051,2025-07-25,美妆,153.12,20,0,133.12
3438,1251,2025-07-06,数码,127.22,20,0,107.22
3439,722,2025-07-05,服饰,28.7,0,1,28.7
3440,899,2025-09-03,服饰,39.87,20,0,19.87
3441,1681,2025-08-09,数码,56.1,10,0,46.1
3442,788,2025-09-12,食品,33.5,20,0,13.5
3443,43,2025-07-24,服饰,57.22,0,0,57.22
3444,759,2025-09-05,美妆,89.26,10,0,79.26
3445,784,2025-08-26,服饰,28.35,0,0,28.35
3446,837,2025-08-30,数码,70.89,0,0,70.89
3447,142,2025-09-15,数码,114.74,20,1,94.74
3448,259,2025-09-04,数码,75.2,0,0,75.2
3449,649,2025-09-07,服饰,57.88,5,0,52.88
3450,848,2025-09-07,家居,41.79,0,0,41.79
3451,59,2025-08-11,美妆,95.29,20,1,75.29
3452,779,2025-09-05,家居,31.59,5,0,26.59
3453,641,2025-09-16,家居,68.96,0,0,68.96
3454,70,2025-09-06,食品,61.19,10,0,51.19
3455,501,2025-08-25,数码,112.07,0,0,112.07
3456,551,2025-07-07,数码,43.79,0,1,43.79
3457,288,2025-08-10,数码,45.89,10,1,35.89
3458,1504,2025-07-06,服饰,30.48,30,0,1.0
3459,145,2025-07-10,服饰,76.75,20,0,56.75
3460,1156,2025-08-03,家居,47.79,0,0,47.79
3461,1331,2025-08-12,数码,37.56,0,0,37.56
3462,1613,2025-08-18,数码,39.58,20,0,19.58
3463,1092,2025-09-21,美妆,81.08,0,0,81.08
3464,1086,2025-09-09,食品,32.9,10,0,22.9
3465,1522,2025-08-08,美妆,34.54,5,0,29.54
3466,1709,2025-07-31,食品,98.79,20,0,78.79
3467,422,2025-09-04,数码,55.07,5,0,50.07
3468,1593,2025-07-26,数码,102.05,30,0,72.05
3469,925,2025-09-20,美妆,49.52,5,0,44.52
3470,197,2025-09-10,家居,60.3,10,0,50.3
3471,1225,2025-09-01,服饰,65.76,0,0,65.76
3472,1955,2025-07-23,家居,129.41,5,1,124.41
3473,282,2025-08-27,数码,123.75,0,0,123.75
3474,30,2025-09-14,食品,113.78,0,0,113.78
3475,1834,2025-07-07,美妆,42.7,5,0,37.7
3476,1194,2025-07-17,美妆,35.07,0,0,35.07
3477,439,2025-08-17,美妆,91.69,30,1,61.69
3478,1586,2025-08-03,家居,128.67,20,0,108.67
3479,788,2025-09-04,服饰,114.38,10,1,104.38
3480,664,2025-08-06,数码,60.77,5,0,55.77
3481,580,2025-09-30,家居,90.04,0,0,90.04
3482,1198,2025-07-28,食品,90.92,0,0,90.92
3483,270,2025-08-03,数码,65.49,0,0,65.49
3484,725,2025-07-01,食品,67.07,10,0,57.07
3485,611,2025-07-23,食品,63.69,20,0,43.69
3486,122,2025-07-22,数码,39.12,0,0,39.12
3487,1527,2025-09-09,家居,41.37,0,0,41.37
3488,17,2025-08-01,数码,41.02,0,0,41.02
3489,1920,2025-07-19,家居,25.04,5,0,20.04
3490,190,2025-07-29,食品,65.27,0,1,65.27
3491,717,2025-08-21,数码,59.01,5,0,54.01
3492,197,2025-09-11,家居,91.75,0,0,91.75
3493,734,2025-09-29,美妆,120.71,0,0,120.71
3494,1222,2025-07-05,家居,125.01,10,0,115.01
3495,175,2025-09-16,数码,131.65,30,0,101.65
3496,1052,2025-08-05,食品,39.79,0,0,39.79
3497,1544,2025-09-13,数码,27.45,0,1,27.45
3498,911,2025-07-04,服饰,100.68,0,0,100.68
3499,225,2025-08-27,数码,129.05,20,0,109.05
3500,1384,2025-09-24,食品,142.0,5,0,137.0
3501,373,2025-07-04,家居,78.79,10,0,68.79
3502,34,2025-09-11,数码,20.12,5,0,15.12
3503,874,2025-07-11,食品,73.78,30,0,43.78
3504,542,2025-09-29,食品,81.9,0,0,81.9
3505,57,2025-09-07,食品,120.14,0,0,120.14
3506,1555,2025-09-22,家居,132.46,5,0,127.46
3507,1200,2025-09-21,数码,99.51,5,0,94.51
3508,1820,2025-07-30,服饰,43.68,0,0,43.68
3509,961,2025-08-08,食品,34.26,20,0,14.26
3510,877,2025-09-02,美妆,80.94,10,0,70.94
3511,1686,2025-07-17,服饰,39.02,30,0,9.02
3512,163,2025-07-29,家居,135.82,30,0,105.82
3513,724,2025-07-10,家居,23.63,5,0,18.63
3514,1598,2025-09-20,家居,82.42,20,0,62.42
3515,586,2025-07-23,美妆,71.93,10,1,61.93
3516,1771,2025-08-07,食品,53.85,5,1,48.85
3517,569,2025-08-11,数码,36.28,10,0,26.28
3518,828,2025-08-04,服饰,19.41,30,0,1.0
3519,1795,2025-09-10,服饰,45.05,20,1,25.05
3520,487,2025-09-23,食品,45.48,10,0,35.48
3521,1937,2025-08-22,数码,111.21,0,0,111.21
3522,88,2025-09-15,食品,39.23,20,0,19.23
3523,532,2025-07-11,美妆,77.4,5,0,72.4
3524,1183,2025-09-27,食品,29.64,10,0,19.64
3525,1189,2025-07-11,家居,78.58,10,0,68.58
3526,1820,2025-07-07,美妆,17.62,5,0,12.62
3527,1920,2025-07-03,食品,191.03,0,0,191.03
3528,1356,2025-07-23,美妆,55.84,10,0,45.84
3529,1320,2025-09-16,美妆,12.98,0,0,12.98
3530,635,2025-07-28,数码,40.66,0,0,40.66
3531,1612,2025-09-11,美妆,37.28,0,0,37.28
3532,1286,2025-08-09,数码,42.07,10,0,32.07
3533,49,2025-07-10,服饰,49.38,0,1,49.38
3534,1665,2025-08-13,数码,41.91,0,0,41.91
3535,720,2025-07-22,服饰,38.51,20,0,18.51
3536,952,2025-07-27,美妆,31.9,5,0,26.9
3537,973,2025-08-17,家居,94.82,20,0,74.82
3538,1640,2025-09-11,美妆,116.82,5,0,111.82
3539,536,2025-08-23,数码,52.46,0,0,52.46
3540,784,2025-07-21,美妆,59.76,20,1,39.76
3541,79,2025-09-05,家居,32.48,5,0,27.48
3542,698,2025-09-03,家居,62.74,30,0,32.74
3543,177,2025-07-22,家居,68.48,0,1,68.48
3544,1166,2025-09-17,美妆,53.48,20,0,33.48
3545,1787,2025-09-16,美妆,75.03,5,0,70.03
3546,930,2025-08-25,数码,71.51,20,0,51.51
3547,1825,2025-07-28,家居,33.79,0,0,33.79
3548,1955,2025-08-02,食品,116.3,10,0,106.3
3549,108,2025-08-10,数码,53.83,0,1,53.83
3550,1033,2025-07-18,家居,151.65,20,0,131.65
3551,1057,2025-07-29,数码,76.04,0,0,76.04
3552,771,2025-07-13,美妆,178.4,5,0,173.4
3553,1661,2025-07-15,美妆,115.17,10,0,105.17
3554,790,2025-09-07,食品,68.37,5,1,63.37
3555,111,2025-07-12,食品,40.54,20,0,20.54
3556,1096,2025-08-13,家居,41.02,10,0,31.02
3557,404,2025-08-09,美妆,80.9,0,0,80.9
3558,710,2025-07-05,服饰,65.28,20,1,45.28
3559,1004,2025-09-15,美妆,43.64,5,0,38.64
3560,1446,2025-09-29,食品,95.41,10,0,85.41
3561,557,2025-08-28,美妆,61.64,0,0,61.64
3562,762,2025-08-31,美妆,95.72,5,0,90.72
3563,136,2025-07-22,美妆,35.29,20,0,15.29
3564,769,2025-09-16,家居,104.55,30,0,74.55
3565,1161,2025-09-11,食品,79.48,30,1,49.48
3566,1234,2025-08-10,数码,116.59,10,1,106.59
3567,587,2025-09-03,食品,103.29,0,1,103.29
3568,122,2025-09-26,服饰,57.59,5,0,52.59
3569,1155,2025-08-25,美妆,55.09,0,1,55.09
3570,1311,2025-07-19,家居,160.88,10,0,150.88
3571,171,2025-07-31,食品,51.43,0,0,51.43
3572,1010,2025-07-18,数码,91.07,30,1,61.07
3573,191,2025-07-31,数码,48.92,0,1,48.92
3574,907,2025-09-20,食品,21.67,0,1,21.67
3575,1282,2025-07-18,食品,30.72,20,0,10.72
3576,1439,2025-09-21,美妆,75.43,0,0,75.43
3577,1428,2025-07-27,美妆,88.73,0,1,88.73
3578,1517,2025-08-15,服饰,75.57,5,1,70.57
3579,483,2025-08-18,美妆,113.33,30,0,83.33
3580,1693,2025-07-12,数码,74.83,0,0,74.83
3581,700,2025-07-17,家居,39.39,5,0,34.39
3582,750,2025-07-29,食品,83.67,0,0,83.67
3583,1576,2025-07-06,数码,66.24,10,0,56.24
3584,655,2025-09-08,家居,43.97,0,1,43.97
3585,150,2025-08-20,数码,78.25,10,0,68.25
3586,1429,2025-09-16,美妆,63.03,5,1,58.03
3587,1325,2025-09-18,美妆,43.26,30,0,13.26
3588,1164,2025-08-01,数码,54.72,10,0,44.72
3589,287,2025-09-14,美妆,131.3,10,0,121.3
3590,1264,2025-07-06,美妆,128.96,5,0,123.96
3591,397,2025-08-09,食品,66.92,0,1,66.92
3592,1112,2025-08-31,数码,62.27,0,0,62.27
3593,1016,2025-08-12,美妆,27.44,5,1,22.44
3594,1546,2025-09-07,服饰,155.35,0,0,155.35
3595,1954,2025-09-17,数码,106.7,0,1,106.7
3596,381,2025-08-09,美妆,91.25,5,0,86.25
3597,230,2025-07-26,数码,17.27,0,0,17.27
3598,1112,2025-08-23,服饰,61.71,0,0,61.71
3599,1904,2025-09-18,美妆,56.27,5,0,51.27
3600,317,2025-09-29,数码,87.84,20,0,67.84
3601,975,2025-09-14,服饰,47.08,0,1,47.08
3602,815,2025-07-23,美妆,53.12,20,1,33.12
3603,637,2025-07-19,数码,84.83,0,0,84.83
3604,1328,2025-08-22,数码,39.43,30,0,9.43
3605,591,2025-08-07,美妆,44.0,5,0,39.0
3606,987,2025-08-26,服饰,67.11,5,1,62.11
3607,1691,2025-09-23,服饰,125.99,10,1,115.99
3608,760,2025-08-20,食品,94.13,5,0,89.13
3609,43,2025-08-02,数码,109.01,5,0,104.01
3610,1770,2025-09-18,食品,62.48,5,0,57.48
3611,550,2025-08-10,食品,137.32,30,0,107.32
3612,1546,2025-08-25,服饰,23.16,20,0,3.16
3613,1526,2025-07-13,美妆,183.5,5,0,178.5
3614,1053,2025-08-16,服饰,197.05,20,1,177.05
3615,176,2025-08-09,食品,77.57,0,0,77.57
3616,1901,2025-07-12,美妆,95.37,5,1,90.37
3617,1362,2025-07-20,服饰,59.09,5,1,54.09
3618,849,2025-09-03,数码,53.77,0,0,53.77
3619,1708,2025-07-17,美妆,43.12,30,0,13.12
3620,1577,2025-07-13,家居,58.74,20,0,38.74
3621,1521,2025-07-06,食品,81.92,30,0,51.92
3622,336,2025-07-03,服饰,76.02,10,0,66.02
3623,1266,2025-08-09,数码,179.94,5,1,174.94
3624,572,2025-08-14,数码,63.76,20,1,43.76
3625,157,2025-08-27,家居,26.61,0,0,26.61
3626,677,2025-08-22,数码,149.06,20,0,129.06
3627,209,2025-08-19,美妆,30.83,0,0,30.83
3628,212,2025-09-30,数码,44.36,20,0,24.36
3629,1455,2025-07-23,数码,70.07,10,0,60.07
3630,1004,2025-09-04,食品,75.9,0,1,75.9
3631,796,2025-07-08,数码,27.25,0,0,27.25
3632,385,2025-09-17,家居,40.02,5,0,35.02
3633,1542,2025-08-03,数码,26.72,0,1,26.72
3634,1269,2025-08-01,食品,84.94,20,0,64.94
3635,1172,2025-07-13,食品,115.68,0,0,115.68
3636,381,2025-08-16,家居,30.81,5,0,25.81
3637,248,2025-08-06,家居,104.34,0,0,104.34
3638,248,2025-09-28,美妆,100.68,0,0,100.68
3639,51,2025-07-17,服饰,41.99,0,0,41.99
3640,1939,2025-08-08,家居,20.28,20,0,1.0
3641,736,2025-09-21,美妆,33.48,10,0,23.48
3642,1317,2025-09-13,家居,43.49,30,0,13.49
3643,1965,2025-09-09,服饰,140.88,5,0,135.88
3644,1873,2025-08-18,家居,56.54,0,0,56.54
3645,642,2025-09-19,数码,34.68,0,0,34.68
3646,980,2025-07-21,美妆,65.45,5,1,60.45
3647,927,2025-09-13,服饰,29.59,0,0,29.59
3648,67,2025-08-23,家居,80.07,0,1,80.07
3649,1537,2025-08-02,服饰,35.24,10,1,25.24
3650,1149,2025-07-21,服饰,38.17,0,0,38.17
3651,743,2025-08-17,数码,74.18,10,0,64.18
3652,1117,2025-07-01,数码,158.01,10,0,148.01
3653,1471,2025-09-04,服饰,202.1,10,0,192.1
3654,30,2025-07-22,美妆,34.06,5,1,29.06
3655,1293,2025-08-05,数码,43.46,10,1,33.46
3656,1723,2025-07-18,数码,80.12,5,0,75.12
3657,1453,2025-08-12,美妆,114.76,0,1,114.76
3658,1240,2025-08-04,食品,18.35,0,1,18.35
3659,182,2025-07-18,服饰,63.31,0,0,63.31
3660,1490,2025-09-20,服饰,46.16,5,1,41.16
3661,1502,2025-09-08,家居,20.94,10,0,10.94
3662,988,2025-08-05,美妆,28.92,20,1,8.92
3663,1166,2025-07-06,家居,44.16,0,1,44.16
3664,1237,2025-09-16,服饰,62.32,0,0,62.32
3665,243,2025-09-03,家居,105.05,0,0,105.05
3666,515,2025-08-21,食品,73.32,30,1,43.32
3667,1585,2025-08-25,家居,101.61,0,0,101.61
3668,1948,2025-07-01,家居,61.23,5,0,56.23
3669,541,2025-08-13,美妆,40.95,0,0,40.95
3670,802,2025-07-18,数码,54.54,20,0,34.54
3671,1831,2025-08-29,美妆,88.46,5,0,83.46
3672,325,2025-09-24,数码,106.47,0,0,106.47
3673,523,2025-08-18,家居,55.63,5,1,50.63
3674,112,2025-08-25,家居,36.2,10,1,26.2
3675,470,2025-08-31,数码,72.57,5,1,67.57
3676,1273,2025-09-24,美妆,78.48,30,0,48.48
3677,697,2025-07-04,服饰,118.87,20,0,98.87
3678,1967,2025-07-29,食品,41.54,5,0,36.54
3679,1784,2025-07-25,服饰,41.79,30,0,11.79
3680,1792,2025-09-04,食品,91.46,20,1,71.46
3681,1453,2025-08-11,家居,48.23,5,0,43.23
3682,1405,2025-09-10,服饰,47.12,20,1,27.12
3683,1020,2025-08-13,家居,120.27,5,1,115.27
3684,1982,2025-09-28,食品,28.39,5,0,23.39
3685,191,2025-09-09,服饰,186.96,5,1,181.96
3686,1446,2025-07-02,数码,43.08,20,1,23.08
3687,281,2025-09-29,服饰,97.19,30,0,67.19
3688,679,2025-09-26,数码,56.84,0,0,56.84
3689,512,2025-07-04,食品,70.05,10,0,60.05
3690,1203,2025-08-06,数码,52.22,10,1,42.22
3691,1575,2025-09-28,美妆,96.65,20,0,76.65
3692,160,2025-09-16,服饰,49.85,5,0,44.85
3693,1204,2025-08-13,美妆,44.03,0,0,44.03
3694,444,2025-08-20,数码,163.59,0,0,163.59
3695,154,2025-07-03,家居,61.32,0,0,61.32
3696,836,2025-08-21,美妆,41.61,0,0,41.61
3697,1163,2025-08-31,美妆,26.58,0,1,26.58
3698,404,2025-08-03,家居,168.35,0,0,168.35
3699,780,2025-07-29,美妆,44.54,20,0,24.54
3700,1908,2025-09-15,美妆,187.54,5,0,182.54
3701,694,2025-08-11,家居,75.14,5,1,70.14
3702,1992,2025-07-25,食品,65.27,20,1,45.27
3703,1669,2025-08-04,食品,66.25,0,1,66.25
3704,742,2025-08-15,食品,204.13,10,0,194.13
3705,1154,2025-07-24,数码,18.07,20,0,1.0
3706,1419,2025-08-21,美妆,67.89,5,0,62.89
3707,930,2025-09-18,数码,52.15,5,0,47.15
3708,816,2025-09-07,美妆,53.67,0,0,53.67
3709,660,2025-07-22,食品,65.5,5,0,60.5
3710,280,2025-08-13,服饰,52.12,10,0,42.12
3711,50,2025-08-20,服饰,66.92,0,0,66.92
3712,674,2025-09-01,食品,59.56,5,0,54.56
3713,1592,2025-09-08,服饰,29.3,5,1,24.3
3714,467,2025-08-14,家居,74.42,0,0,74.42
3715,360,2025-07-29,家居,89.46,0,0,89.46
3716,657,2025-08-30,美妆,44.78,5,0,39.78
3717,1198,2025-07-12,美妆,168.57,0,0,168.57
3718,431,2025-09-01,食品,125.78,10,1,115.78
3719,441,2025-09-21,美妆,95.98,30,0,65.98
3720,225,2025-09-04,家居,95.34,20,0,75.34
3721,665,2025-08-09,服饰,61.35,0,1,61.35
3722,435,2025-09-14,食品,113.04,5,0,108.04
3723,1663,2025-08-18,服饰,143.15,10,0,133.15
3724,1812,2025-08-19,家居,94.11,10,0,84.11
3725,742,2025-09-17,服饰,44.09,30,0,14.09
3726,171,2025-07-18,食品,59.04,5,0,54.04
3727,175,2025-09-10,家居,82.72,0,1,82.72
3728,650,2025-09-01,食品,95.66,5,0,90.66
3729,927,2025-08-18,服饰,57.82,30,0,27.82
3730,1057,2025-07-08,服饰,44.18,10,0,34.18
3731,609,2025-09-09,数码,144.22,20,0,124.22
3732,710,2025-07-21,服饰,33.46,10,0,23.46
3733,568,2025-09-21,美妆,35.95,30,1,5.95
3734,1036,2025-09-11,数码,29.08,5,0,24.08
3735,1394,2025-08-03,美妆,35.91,30,1,5.91
3736,87,2025-08-10,家居,119.83,20,0,99.83
3737,958,2025-07-03,数码,122.05,20,0,102.05
3738,1298,2025-08-15,服饰,57.93,30,0,27.93
3739,1346,2025-07-06,家居,79.28,5,0,74.28
3740,1127,2025-09-29,家居,59.99,10,0,49.99
3741,1051,2025-08-28,美妆,31.32,10,0,21.32
3742,1362,2025-07-22,美妆,204.38,20,1,184.38
3743,757,2025-09-12,美妆,128.52,20,1,108.52
3744,1135,2025-07-02,食品,73.33,20,0,53.33
3745,639,2025-08-20,食品,37.68,5,0,32.68
3746,876,2025-07-11,家居,53.32,20,0,33.32
3747,249,2025-07-06,数码,41.23,20,0,21.23
3748,701,2025-07-23,家居,63.67,10,0,53.67
3749,285,2025-07-28,美妆,71.55,5,1,66.55
3750,453,2025-09-05,食品,50.02,20,0,30.02
3751,839,2025-09-20,服饰,27.11,20,0,7.11
3752,1001,2025-09-10,美妆,194.93,5,1,189.93
3753,1884,2025-09-07,食品,68.76,10,0,58.76
3754,53,2025-08-22,服饰,77.57,10,1,67.57
3755,1798,2025-08-04,家居,47.83,10,1,37.83
3756,657,2025-07-24,美妆,25.56,0,0,25.56
3757,1449,2025-09-26,服饰,57.64,0,0,57.64
3758,1356,2025-08-18,数码,50.51,20,0,30.51
3759,1942,2025-08-21,服饰,89.14,30,0,59.14
3760,218,2025-07-02,美妆,99.32,5,1,94.32
3761,1935,2025-08-12,服饰,91.91,30,0,61.91
3762,126,2025-09-01,数码,103.91,5,1,98.91
3763,1755,2025-08-15,家居,162.72,0,0,162.72
3764,1305,2025-08-26,服饰,74.77,10,0,64.77
3765,964,2025-09-13,食品,110.45,0,0,110.45
3766,796,2025-07-03,食品,79.17,0,1,79.17
3767,188,2025-09-22,数码,21.22,30,0,1.0
3768,1604,2025-09-14,美妆,55.42,5,0,50.42
3769,1456,2025-08-08,食品,37.44,0,1,37.44
3770,1875,2025-09-09,食品,68.53,5,0,63.53
3771,1461,2025-07-07,服饰,39.05,10,1,29.05
3772,1915,2025-07-29,食品,84.19,10,0,74.19
3773,1774,2025-07-10,食品,103.5,0,1,103.5
3774,852,2025-08-28,家居,116.98,5,0,111.98
3775,1408,2025-09-17,食品,147.02,5,0,142.02
3776,529,2025-08-25,家居,24.0,10,0,14.0
3777,1591,2025-09-04,美妆,31.2,30,0,1.2
3778,1218,2025-07-14,数码,301.96,5,0,296.96
3779,881,2025-09-24,家居,105.13,20,0,85.13
3780,1257,2025-07-18,服饰,68.27,30,0,38.27
3781,555,2025-08-18,食品,61.41,0,0,61.41
3782,1245,2025-09-01,家居,58.48,0,1,58.48
3783,950,2025-09-17,食品,20.83,10,0,10.83
3784,644,2025-09-24,家居,39.46,30,0,9.46
3785,1952,2025-08-25,食品,56.74,0,1,56.74
3786,128,2025-08-23,家居,40.7,0,0,40.7
3787,1516,2025-08-08,数码,43.74,10,1,33.74
3788,421,2025-08-22,食品,246.49,20,0,226.49
3789,446,2025-09-01,美妆,52.54,0,0,52.54
3790,309,2025-08-29,服饰,70.31,5,1,65.31
3791,205,2025-08-24,美妆,68.95,0,0,68.95
3792,248,2025-08-10,数码,83.45,30,0,53.45
3793,1666,2025-07-19,食品,46.41,10,0,36.41
3794,1853,2025-07-05,美妆,119.8,5,0,114.8
3795,1170,2025-08-08,食品,77.01,20,0,57.01
3796,28,2025-08-06,美妆,29.73,5,1,24.73
3797,1729,2025-08-25,家居,56.88,30,0,26.88
3798,1204,2025-09-21,美妆,54.89,0,0,54.89
3799,1042,2025-09-03,食品,53.52,0,0,53.52
3800,1895,2025-09-13,食品,79.85,5,0,74.85
3801,820,2025-08-23,数码,85.55,0,0,85.55
3802,721,2025-09-24,美妆,80.17,20,0,60.17
3803,1560,2025-09-25,服饰,72.7,5,0,67.7
3804,1055,2025-07-15,数码,63.25,0,0,63.25
3805,1434,2025-08-28,食品,18.48,20,1,1.0
3806,1392,2025-08-16,数码,92.56,5,1,87.56
3807,1679,2025-09-28,食品,78.93,5,0,73.93
3808,635,2025-08-23,食品,35.11,0,0,35.11
3809,145,2025-07-02,家居,70.41,30,0,40.41
3810,956,2025-07-20,服饰,86.17,10,0,76.17
3811,1296,2025-07-12,服饰,114.91,20,1,94.91
3812,1635,2025-07-19,家居,79.89,20,0,59.89
3813,535,2025-07-09,家居,72.02,5,0,67.02
3814,1491,2025-09-10,食品,101.57,0,1,101.57
3815,1665,2025-08-15,食品,50.98,10,1,40.98
3816,1617,2025-08-31,食品,75.69,0,0,75.69
3817,1617,2025-09-30,家居,42.88,30,0,12.88
3818,1975,2025-08-29,食品,111.13,0,0,111.13
3819,1323,2025-08-14,数码,24.89,5,0,19.89
3820,741,2025-07-25,美妆,94.56,10,0,84.56
3821,873,2025-09-08,美妆,60.93,5,0,55.93
3822,1495,2025-08-16,数码,102.61,10,0,92.61
3823,474,2025-09-08,美妆,39.28,20,0,19.28
3824,1206,2025-07-03,服饰,63.4,20,0,43.4
3825,1146,2025-07-16,服饰,62.39,30,1,32.39
3826,1334,2025-07-12,家居,76.6,5,0,71.6
3827,843,2025-09-01,美妆,33.91,5,1,28.91
3828,1480,2025-08-17,服饰,85.62,20,0,65.62
3829,143,2025-07-30,家居,21.86,0,1,21.86
3830,1500,2025-07-29,家居,41.79,0,0,41.79
3831,1624,2025-08-25,食品,25.55,0,0,25.55
3832,1772,2025-09-27,数码,95.16,10,0,85.16
3833,1846,2025-09-30,数码,75.19,10,0,65.19
3834,699,2025-08-13,服饰,77.54,0,0,77.54
3835,93,2025-08-31,美妆,135.67,0,0,135.67
3836,1307,2025-07-08,食品,50.72,0,0,50.72
3837,181,2025-09-25,食品,84.38,5,0,79.38
3838,561,2025-07-02,美妆,62.57,0,0,62.57
3839,1405,2025-08-01,服饰,57.55,20,0,37.55
3840,1190,2025-09-05,家居,123.8,30,0,93.8
3841,1214,2025-09-28,数码,189.62,20,0,169.62
3842,1503,2025-07-16,数码,47.59,20,0,27.59
3843,330,2025-08-30,食品,95.44,30,1,65.44
3844,1583,2025-07-18,食品,71.92,10,0,61.92
3845,1174,2025-07-05,食品,72.39,10,0,62.39
3846,841,2025-08-08,食品,69.13,20,0,49.13
3847,928,2025-08-23,数码,50.24,10,0,40.24
3848,1018,2025-07-25,家居,8.4,5,0,3.4
3849,1101,2025-09-28,数码,140.35,0,1,140.35
3850,668,2025-08-26,数码,41.18,10,1,31.18
3851,447,2025-08-10,服饰,52.83,20,0,32.83
3852,339,2025-08-14,食品,53.45,10,0,43.45
3853,682,2025-08-12,家居,39.21,5,0,34.21
3854,522,2025-07-11,美妆,68.86,10,1,58.86
3855,1033,2025-08-25,食品,58.89,20,0,38.89
3856,1825,2025-09-11,美妆,40.69,20,1,20.69
3857,217,2025-08-08,服饰,65.5,5,0,60.5
3858,618,2025-08-09,数码,59.25,5,0,54.25
3859,99,2025-09-22,美妆,100.52,5,0,95.52
3860,1950,2025-08-26,食品,28.87,30,0,1.0
3861,1402,2025-07-28,食品,38.75,0,0,38.75
3862,483,2025-07-01,家居,89.92,20,0,69.92
3863,829,2025-09-14,家居,42.44,0,0,42.44
3864,1447,2025-08-27,食品,36.71,30,0,6.71
3865,1916,2025-08-27,服饰,43.61,5,0,38.61
3866,1148,2025-07-27,食品,57.08,10,0,47.08
3867,542,2025-07-18,家居,57.2,10,0,47.2
3868,1394,2025-08-15,食品,53.76,20,0,33.76
3869,1372,2025-09-08,食品,34.27,20,1,14.27
3870,1288,2025-07-28,数码,92.32,0,0,92.32
3871,92,2025-08-18,食品,125.14,0,0,125.14
3872,1414,2025-09-30,食品,21.1,0,0,21.1
3873,40,2025-07-21,食品,25.68,10,0,15.68
3874,1812,2025-07-22,家居,104.75,10,1,94.75
3875,1764,2025-07-22,食品,143.08,0,1,143.08
3876,1127,2025-09-22,美妆,18.71,20,0,1.0
3877,1293,2025-08-18,食品,94.49,0,0,94.49
3878,136,2025-09-23,数码,148.54,0,0,148.54
3879,1749,2025-09-26,家居,37.55,5,1,32.55
3880,542,2025-08-08,家居,143.86,10,0,133.86
3881,525,2025-07-06,数码,54.71,0,0,54.71
3882,1417,2025-07-28,数码,71.74,30,0,41.74
3883,1878,2025-08-20,食品,40.63,10,0,30.63
3884,989,2025-08-05,美妆,104.64,10,1,94.64
3885,1016,2025-07-01,食品,95.48,0,0,95.48
3886,1098,2025-09-30,数码,155.8,20,1,135.8
3887,583,2025-07-28,食品,133.26,20,0,113.26
3888,1194,2025-08-26,美妆,60.04,5,0,55.04
3889,1922,2025-09-26,服饰,333.49,0,1,333.49
3890,766,2025-08-20,服饰,126.84,5,0,121.84
3891,1547,2025-09-02,食品,81.23,5,1,76.23
3892,1548,2025-07-04,数码,34.87,0,0,34.87
3893,1702,2025-09-03,数码,26.01,10,0,16.01
3894,1448,2025-09-17,家居,27.25,0,0,27.25
3895,1843,2025-09-23,数码,36.11,20,1,16.11
3896,1429,2025-07-08,服饰,128.7,5,0,123.7
3897,1953,2025-07-22,家居,78.88,10,0,68.88
3898,1431,2025-07-05,家居,43.06,30,1,13.06
3899,1674,2025-09-23,家居,56.0,5,0,51.0
3900,1781,2025-07-26,食品,52.37,0,1,52.37
3901,1967,2025-08-18,美妆,93.69,5,0,88.69
3902,1191,2025-08-13,家居,37.21,5,1,32.21
3903,1421,2025-09-02,服饰,73.14,20,0,53.14
3904,1935,2025-09-21,数码,71.17,20,0,51.17
3905,761,2025-07-30,家居,37.83,10,1,27.83
3906,239,2025-09-11,家居,144.52,30,1,114.52
3907,1769,2025-07-27,食品,51.29,0,0,51.29
3908,1264,2025-07-19,家居,34.95,0,0,34.95
3909,857,2025-07-10,家居,96.46,0,0,96.46
3910,1434,2025-08-04,家居,62.18,10,1,52.18
3911,66,2025-08-21,美妆,75.54,0,1,75.54
3912,955,2025-09-10,数码,31.45,0,0,31.45
3913,531,2025-09-17,家居,94.33,30,0,64.33
3914,577,2025-08-18,美妆,199.3,0,0,199.3
3915,1939,2025-08-07,美妆,30.13,0,1,30.13
3916,1101,2025-07-17,美妆,73.32,5,1,68.32
3917,281,2025-09-23,美妆,39.18,0,0,39.18
3918,730,2025-08-06,数码,264.88,0,1,264.88
3919,486,2025-09-09,家居,119.32,0,0,119.32
3920,1819,2025-08-27,服饰,70.47,0,0,70.47
3921,583,2025-09-24,美妆,30.71,20,1,10.71
3922,714,2025-09-28,家居,35.08,5,0,30.08
3923,669,2025-09-04,食品,90.96,10,0,80.96
3924,352,2025-08-30,美妆,28.52,10,0,18.52
3925,1561,2025-07-13,数码,29.02,20,0,9.02
3926,1153,2025-07-02,家居,60.63,30,0,30.63
