user_id,register_date,channel,city_level
1479,2025-02-11,短视频投放,三线及以下
1480,2025-03-17,站内活动,三线及以下
1481,2025-01-28,短视频投放,二线
1482,2025-01-01,自然流量,二线
1483,2025-02-22,自然流量,三线及以下
1484,2025-01-21,自然流量,新一线
1485,2025-03-17,站内活动,三线及以下
1486,2025-06-06,短视频投放,新一线
1487,2025-01-30,达人推荐,三线及以下
1488,2025-01-01,站内活动,一线
1489,2025-01-21,自然流量,新一线
1490,2025-04-02,达人推荐,二线
1491,2025-02-19,站内活动,二线
1492,2025-03-30,短视频投放,三线及以下
1493,2025-01-06,自然流量,三线及以下
1494,2025-03-02,站内活动,一线
1495,2025-03-16,站内活动,新一线
1496,2025-03-20,短视频投放,新一线
1497,2025-04-10,短视频投放,二线
1498,2025-05-22,自然流量,二线
1499,2025-03-26,站内活动,三线及以下
1500,2025-06-02,短视频投放,三线及以下
1501,2025-04-06,自然流量,一线
1502,2025-02-17,达人推荐,二线
1503,2025-02-11,站内活动,二线
1504,2025-02-28,站内活动,二线
1505,2025-04-19,自然流量,一线
1506,2025-02-13,自然流量,新一线
1507,2025-06-15,站内活动,二线
1508,2025-03-28,站内活动,新一线
1509,2025-06-06,短视频投放,三线及以下
1510,2025-05-04,达人推荐,新一线
1511,2025-03-02,短视频投放,二线
1512,2025-02-11,短视频投放,二线
1513,2025-05-15,自然流量,三线及以下
1514,2025-03-01,自然流量,一线
1515,2025-02-14,自然流量,一线
1516,2025-06-18,站内活动,新一线
1517,2025-03-29,自然流量,二线
1518,2025-01-09,自然流量,新一线
1519,2025-03-31,短视频投放,三线及以下
1520,2025-03-25,自然流量,新一线
1521,2025-06-06,自然流量,一线
1522,2025-05-09,短视频投放,二线
1523,2025-02-04,短视频投放,三线及以下
1524,2025-01-28,达人推荐,三线及以下
1525,2025-04-20,站内活动,三线及以下
1526,2025-01-09,自然流量,二线
1527,2025-02-27,站内活动,三线及以下
1528,2025-01-26,站内活动,二线
1529,2025-01-04,站内活动,新一线
1530,2025-06-16,达人推荐,二线
1531,2025-01-17,达人推荐,三线及以下
1532,2025-01-02,达人推荐,新一线
1533,2025-06-18,达人推荐,二线
1534,2025-02-04,自然流量,二线
1535,2025-05-28,站内活动,二线
1536,2025-01-06,短视频投放,一线
1537,2025-01-28,达人推荐,二线
1538,2025-01-21,短视频投放,三线及以下
1539,2025-05-08,自然流量,一线
1540,2025-04-23,短视频投放,新一线
1541,2025-03-28,短视频投放,一线
1542,2025-02-13,短视频投放,一线
1543,2025-01-17,自然流量,三线及以下
1544,2025-04-14,自然流量,二线
1545,2025-02-11,短视频投放,新一线
1546,2025-04-17,短视频投放,新一线
1547,2025-05-05,站内活动,三线及以下
1548,2025-06-03,自然流量,新一线
1549,2025-03-31,自然流量,三线及以下
1550,2025-01-01,自然流量,新一线
1551,2025-02-20,短视频投放,一线
1552,2025-06-04,短视频投放,二线
1553,2025-04-07,达人推荐,一线
1554,2025-04-23,站内活动,二线
1555,2025-03-24,自然流量,新一线
1556,2025-01-30,达人推荐,三线及以下
1557,2025-06-12,自然流量,三线及以下
1558,2025-05-20,自然流量,三线及以下
1559,2025-06-30,短视频投放,一线
1560,2025-06-04,自然流量,三线及以下
1561,2025-02-22,达人推荐,三线及以下
1562,2025-02-16,达人推荐,新一线
1563,2025-02-14,达人推荐,新一线
1564,2025-06-16,短视频投放,三线及以下
1565,2025-04-11,达人推荐,新一线
1566,2025-03-24,短视频投放,二线
1567,2025-06-25,自然流量,三线及以下
1568,2025-04-20,自然流量,一线
1569,2025-06-14,达人推荐,二线
1570,2025-06-28,站内活动,二线
1571,2025-01-15,自然流量,新一线
1572,2025-03-07,短视频投放,三线及以下
1573,2025-05-13,达人推荐,新一线
1574,2025-05-28,站内活动,新一线
1575,2025-01-27,短视频投放,三线及以下
1576,2025-02-27,达人推荐,新一线
1577,2025-04-10,达人推荐,三线及以下
1578,2025-05-25,站内活动,一线
1579,2025-01-21,自然流量,二线
1580,2025-04-19,站内活动,一线
1581,2025-02-23,自然流量,二线
1582,2025-02-09,站内活动,三线及以下
1583,2025-04-04,自然流量,三线及以下
1584,2025-03-16,自然流量,三线及以下
1585,2025-04-26,自然流量,二线
1586,2025-02-27,短视频投放,三线及以下
1587,2025-05-30,自然流量,二线
1588,2025-01-15,自然流量,三线及以下
1589,2025-06-06,短视频投放,二线
1590,2025-01-06,短视频投放,三线及以下
1591,2025-05-14,达人推荐,新一线
1592,2025-03-04,站内活动,二线
1593,2025-03-11,达人推荐,三线及以下
1594,2025-01-04,自然流量,新一线
1595,2025-05-08,自然流量,新一线
1596,2025-01-30,站内活动,三线及以下
1597,2025-04-30,自然流量,二线
1598,2025-05-12,短视频投放,新一线
1599,2025-06-02,站内活动,新一线
1600,2025-05-09,站内活动,新一线
1601,2025-02-24,短视频投放,二线
1602,2025-05-14,达人推荐,三线及以下
1603,2025-05-30,短视频投放,三线及以下
1604,2025-02-27,达人推荐,二线
1605,2025-01-23,自然流量,二线
1606,2025-06-11,自然流量,新一线
1607,2025-01-27,达人推荐,三线及以下
1608,2025-04-18,自然流量,新一线
1609,2025-02-12,达人推荐,一线
1610,2025-01-23,短视频投放,三线及以下
1611,2025-05-21,站内活动,三线及以下
1612,2025-01-27,站内活动,新一线
1613,2025-05-02,短视频投放,二线
1614,2025-05-06,达人推荐,二线
1615,2025-01-11,自然流量,新一线
1616,2025-02-01,短视频投放,新一线
1617,2025-05-24,自然流量,一线
1618,2025-04-02,站内活动,二线
1619,2025-01-22,站内活动,二线
1620,2025-06-29,站内活动,二线
1621,2025-02-17,站内活动,新一线
1622,2025-01-01,站内活动,三线及以下
1623,2025-06-17,自然流量,二线
1624,2025-01-04,站内活动,三线及以下
1625,2025-04-11,短视频投放,一线
1626,2025-06-29,短视频投放,二线
1627,2025-04-15,短视频投放,三线及以下
1628,2025-04-16,自然流量,新一线
1629,2025-03-12,自然流量,新一线
1630,2025-01-23,自然流量,新一线
1631,2025-04-14,自然流量,新一线
1632,2025-06-12,短视频投放,二线
1633,2025-01-17,站内活动,新一线
1634,2025-06-09,达人推荐,新一线
1635,2025-03-17,短视频投放,二线
1636,2025-04-08,短视频投放,一线
1637,2025-01-30,短视频投放,新一线
1638,2025-04-23,自然流量,二线
1639,2025-02-03,站内活动,新一线
1640,2025-02-19,自然流量,新一线
1641,2025-05-11,达人推荐,新一线
1642,2025-01-10,达人推荐,一线
1643,2025-03-22,短视频投放,二线
1644,2025-04-18,站内活动,一线
1645,2025-01-24,自然流量,新一线
1646,2025-02-23,站内活动,三线及以下
1647,2025-03-04,达人推荐,三线及以下
1648,2025-05-01,达人推荐,新一线
1649,2025-06-26,达人推荐,新一线
1650,2025-06-01,站内活动,二线
1651,2025-02-04,站内活动,三线及以下
1652,2025-01-04,短视频投放,三线及以下
1653,2025-01-10,站内活动,一线
1654,2025-04-18,达人推荐,一线
1655,2025-01-29,短视频投放,二线
1656,2025-02-11,站内活动,三线及以下
1657,2025-06-03,短视频投放,三线及以下
1658,2025-06-08,短视频投放,一线
1659,2025-06-01,自然流量,二线
1660,2025-02-15,自然流量,新一线
1661,2025-04-23,站内活动,二线
1662,2025-04-21,短视频投放,三线及以下
1663,2025-02-03,短视频投放,二线
1664,2025-04-11,自然流量,一线
1665,2025-04-06,短视频投放,二线
1666,2025-03-13,站内活动,二线
1667,2025-05-17,站内活动,三线及以下
1668,2025-05-03,自然流量,新一线
1669,2025-04-07,短视频投放,三线及以下
1670,2025-05-12,短视频投放,新一线
1671,2025-05-19,达人推荐,新一线
1672,2025-04-13,短视频投放,新一线
1673,2025-02-18,短视频投放,一线
1674,2025-05-18,短视频投放,新一线
1675,2025-05-10,短视频投放,二线
1676,2025-06-27,短视频投放,一线
1677,2025-01-28,短视频投放,一线
1678,2025-03-17,站内活动,一线
1679,2025-06-17,达人推荐,一线
1680,2025-04-04,自然流量,三线及以下
1681,2025-06-20,站内活动,三线及以下
1682,2025-01-03,站内活动,一线
1683,2025-01-07,自然流量,三线及以下
1684,2025-05-25,短视频投放,三线及以下
1685,2025-03-06,自然流量,三线及以下
1686,2025-04-05,达人推荐,新一线
1687,2025-03-19,自然流量,新一线
1688,2025-03-15,达人推荐,二线
1689,2025-06-20,自然流量,三线及以下
1690,2025-01-18,短视频投放,三线及以下
1691,2025-05-20,站内活动,二线
1692,2025-06-11,短视频投放,新一线
1693,2025-04-29,站内活动,三线及以下
1694,2025-03-13,站内活动,三线及以下
1695,2025-01-29,站内活动,新一线
1696,2025-05-04,自然流量,二线
1697,2025-03-26,站内活动,二线
1698,2025-01-28,自然流量,二线
1699,2025-03-07,短视频投放,二线
1700,2025-06-24,站内活动,三线及以下
1701,2025-02-18,达人推荐,三线及以下
1702,2025-02-02,短视频投放,二线
1703,2025-05-04,短视频投放,新一线
1704,2025-02-06,站内活动,新一线
1705,2025-06-16,达人推荐,一线
1706,2025-06-05,短视频投放,新一线
1707,2025-06-28,站内活动,一线
1708,2025-06-15,自然流量,二线
1709,2025-02-14,自然流量,新一线
1710,2025-02-08,达人推荐,新一线
1711,2025-03-04,站内活动,三线及以下
1712,2025-03-27,自然流量,新一线
1713,2025-06-09,自然流量,二线
1714,2025-05-13,自然流量,三线及以下
1715,2025-04-27,站内活动,二线
1716,2025-06-08,自然流量,新一线
1717,2025-04-27,短视频投放,新一线
1718,2025-03-10,站内活动,二线
1719,2025-03-16,自然流量,二线
1720,2025-04-04,短视频投放,一线
1721,2025-01-17,短视频投放,二线
1722,2025-05-15,站内活动,二线
1723,2025-04-29,短视频投放,新一线
1724,2025-05-13,短视频投放,二线
1725,2025-04-07,自然流量,一线
1726,2025-05-22,达人推荐,新一线
1727,2025-06-21,达人推荐,三线及以下
1728,2025-04-14,自然流量,新一线
1729,2025-03-22,短视频投放,二线
1730,2025-01-19,站内活动,二线
1731,2025-05-21,自然流量,新一线
1732,2025-06-13,自然流量,三线及以下
1733,2025-05-07,短视频投放,新一线
1734,2025-06-06,自然流量,新一线
1735,2025-06-05,自然流量,三线及以下
1736,2025-05-25,短视频投放,三线及以下
1737,2025-04-02,自然流量,二线
1738,2025-01-19,短视频投放,一线
1739,2025-01-01,达人推荐,一线
1740,2025-02-06,短视频投放,二线
1741,2025-03-20,自然流量,新一线
1742,2025-05-15,站内活动,新一线
1743,2025-03-24,自然流量,三线及以下
1744,2025-01-05,达人推荐,新一线
1745,2025-02-08,短视频投放,一线
1746,2025-06-27,达人推荐,一线
1747,2025-06-28,自然流量,二线
1748,2025-03-10,自然流量,二线
1749,2025-05-26,短视频投放,三线及以下
1750,2025-05-11,自然流量,一线
1751,2025-06-18,自然流量,新一线
1752,2025-06-10,达人推荐,二线
1753,2025-04-24,站内活动,新一线
1754,2025-03-13,自然流量,二线
1755,2025-04-24,站内活动,三线及以下
1756,2025-02-27,达人推荐,二线
1757,2025-03-05,站内活动,二线
1758,2025-04-21,达人推荐,三线及以下
1759,2025-04-14,达人推荐,一线
1760,2025-04-16,短视频投放,三线及以下
1761,2025-03-11,达人推荐,二线
1762,2025-03-16,站内活动,二线
1763,2025-01-02,自然流量,三线及以下
1764,2025-04-19,自然流量,二线
1765,2025-04-15,自然流量,二线
1766,2025-06-19,站内活动,新一线
1767,2025-04-02,短视频投放,二线
1768,2025-03-26,达人推荐,二线
1769,2025-01-13,站内活动,新一线
1770,2025-02-05,站内活动,三线及以下
1771,2025-03-03,自然流量,二线
1772,2025-03-10,达人推荐,新一线
1773,2025-03-07,站内活动,一线
1774,2025-03-13,自然流量,二线
1775,2025-05-20,达人推荐,一线
1776,2025-01-24,短视频投放,一线
1777,2025-03-02,达人推荐,二线
1778,2025-01-30,短视频投放,一线
1779,2025-02-25,自然流量,新一线
1780,2025-05-04,自然流量,二线
1781,2025-01-09,自然流量,新一线
1782,2025-03-03,自然流量,三线及以下
1783,2025-01-05,达人推荐,三线及以下
1784,2025-06-22,短视频投放,二线
1785,2025-05-12,自然流量,三线及以下
1786,2025-02-14,达人推荐,三线及以下
1787,2025-02-05,达人推荐,新一线
1788,2025-01-18,短视频投放,三线及以下
1789,2025-03-27,站内活动,一线
1790,2025-05-17,短视频投放,二线
1791,2025-04-16,站内活动,二线
1792,2025-06-09,自然流量,一线
1793,2025-03-04,达人推荐,新一线
1794,2025-02-20,站内活动,三线及以下
1795,2025-03-28,站内活动,新一线
1796,2025-02-06,短视频投放,新一线
1797,2025-06-26,达人推荐,新一线
1798,2025-02-03,短视频投放,二线
1799,2025-03-28,达人推荐,三线及以下
1800,2025-04-05,达人推荐,三线及以下
1801,2025-01-11,站内活动,二线
1802,2025-03-26,短视频投放,新一线
1803,2025-03-24,自然流量,一线
1804,2025-02-16,短视频投放,二线
1805,2025-01-24,自然流量,三线及以下
1806,2025-01-09,自然流量,三线及以下
1807,2025-01-02,自然流量,二线
1808,2025-03-29,达人推荐,二线
1809,2025-01-17,自然流量,二线
1810,2025-06-23,自然流量,二线
1811,2025-02-14,自然流量,二线
1812,2025-04-29,站内活动,二线
1813,2025-05-02,达人推荐,二线
1814,2025-03-31,自然流量,三线及以下
1815,2025-06-09,自然流量,二线
1816,2025-01-21,短视频投放,一线
1817,2025-02-12,自然流量,新一线
1818,2025-02-15,短视频投放,二线
1819,2025-01-25,短视频投放,二线
1820,2025-02-23,站内活动,二线
1821,2025-02-26,自然流量,三线及以下
1822,2025-05-19,达人推荐,新一线
1823,2025-02-24,自然流量,二线
1824,2025-06-08,站内活动,三线及以下
1825,2025-05-20,站内活动,二线
1826,2025-06-13,达人推荐,二线
1827,2025-01-20,短视频投放,新一线
1828,2025-06-28,自然流量,二线
1829,2025-04-22,站内活动,三线及以下
1830,2025-06-27,达人推荐,三线及以下
1831,2025-03-06,自然流量,二线
1832,2025-06-22,短视频投放,新一线
1833,2025-04-17,短视频投放,二线
1834,2025-01-13,站内活动,三线及以下
1835,2025-03-16,达人推荐,新一线
1836,2025-01-25,达人推荐,三线及以下
1837,2025-06-20,达人推荐,一线
1838,2025-02-25,自然流量,一线
1839,2025-02-10,短视频投放,一线
1840,2025-04-11,自然流量,新一线
1841,2025-03-18,达人推荐,三线及以下
1842,2025-01-18,短视频投放,二线
1843,2025-05-28,短视频投放,新一线
1844,2025-06-03,自然流量,二线
1845,2025-05-15,自然流量,新一线
1846,2025-04-22,短视频投放,新一线
1847,2025-03-14,自然流量,一线
1848,2025-04-09,自然流量,二线
1849,2025-04-05,达人推荐,一线
1850,2025-01-30,短视频投放,三线及以下
1851,2025-01-15,短视频投放,新一线
1852,2025-02-15,短视频投放,三线及以下
1853,2025-03-24,站内活动,三线及以下
1854,2025-01-30,自然流量,一线
1855,2025-01-20,达人推荐,一线
1856,2025-06-04,站内活动,三线及以下
1857,2025-03-09,达人推荐,二线
1858,2025-04-16,短视频投放,二线
1859,2025-04-05,达人推荐,一线
1860,2025-05-14,短视频投放,新一线
1861,2025-05-14,短视频投放,二线
1862,2025-02-23,短视频投放,三线及以下
1863,2025-06-03,自然流量,新一线
1864,2025-03-09,自然流量,三线及以下
1865,2025-06-01,短视频投放,二线
1866,2025-03-15,自然流量,一线
1867,2025-01-21,短视频投放,新一线
1868,2025-05-18,短视频投放,新一线
1869,2025-01-06,站内活动,二线
1870,2025-05-20,自然流量,二线
1871,2025-01-08,达人推荐,二线
1872,2025-02-07,短视频投放,新一线
1873,2025-04-20,自然流量,二线
1874,2025-06-20,自然流量,二线
1875,2025-03-15,自然流量,二线
1876,2025-01-22,自然流量,二线
1877,2025-02-12,自然流量,新一线
1878,2025-06-12,短视频投放,二线
1879,2025-05-12,短视频投放,新一线
1880,2025-01-19,自然流量,新一线
1881,2025-03-11,自然流量,一线
1882,2025-02-17,自然流量,二线
1883,2025-02-02,短视频投放,二线
1884,2025-06-03,自然流量,新一线
1885,2025-04-22,短视频投放,三线及以下
1886,2025-02-02,自然流量,三线及以下
1887,2025-04-28,自然流量,一线
1888,2025-03-16,站内活动,二线
1889,2025-01-12,自然流量,新一线
1890,2025-03-23,自然流量,三线及以下
1891,2025-02-03,自然流量,新一线
1892,2025-02-14,站内活动,新一线
1893,2025-06-09,达人推荐,二线
1894,2025-05-09,达人推荐,新一线
1895,2025-01-25,站内活动,二线
1896,2025-06-04,自然流量,二线
1897,2025-04-14,站内活动,新一线
1898,2025-06-08,自然流量,二线
1899,2025-05-16,达人推荐,三线及以下
1900,2025-03-03,短视频投放,三线及以下
1901,2025-04-07,短视频投放,二线
1902,2025-04-07,站内活动,新一线
1903,2025-05-11,自然流量,新一线
1904,2025-02-14,站内活动,三线及以下
1905,2025-03-02,短视频投放,三线及以下
1906,2025-02-14,达人推荐,二线
1907,2025-02-23,站内活动,三线及以下
1908,2025-01-30,自然流量,一线
1909,2025-01-07,站内活动,二线
1910,2025-06-20,短视频投放,新一线
1911,2025-01-14,达人推荐,一线
1912,2025-06-10,自然流量,二线
1913,2025-01-01,短视频投放,新一线
1914,2025-05-21,达人推荐,三线及以下
1915,2025-03-01,短视频投放,新一线
1916,2025-04-04,自然流量,三线及以下
1917,2025-02-21,自然流量,三线及以下
1918,2025-03-30,站内活动,二线
1919,2025-03-23,自然流量,三线及以下
1920,2025-04-06,达人推荐,二线
1921,2025-03-13,站内活动,新一线
1922,2025-04-08,自然流量,新一线
1923,2025-05-30,自然流量,新一线
1924,2025-03-20,达人推荐,三线及以下
1925,2025-03-07,自然流量,二线
1926,2025-01-24,短视频投放,新一线
1927,2025-03-07,达人推荐,新一线
1928,2025-01-23,短视频投放,二线
1929,2025-02-03,短视频投放,三线及以下
1930,2025-06-22,达人推荐,新一线
1931,2025-01-17,短视频投放,三线及以下
1932,2025-03-29,自然流量,二线
1933,2025-06-01,短视频投放,三线及以下
1934,2025-06-22,站内活动,新一线
1935,2025-01-27,达人推荐,二线
1936,2025-01-30,短视频投放,新一线
1937,2025-03-09,自然流量,新一线
1938,2025-04-11,自然流量,三线及以下
1939,2025-06-23,自然流量,二线
1940,2025-02-07,自然流量,新一线
1941,2025-01-30,站内活动,三线及以下
1942,2025-02-15,自然流量,一线
1943,2025-06-08,站内活动,二线
1944,2025-01-06,自然流量,三线及以下
1945,2025-03-10,自然流量,二线
1946,2025-01-22,短视频投放,三线及以下
1947,2025-01-29,自然流量,二线
1948,2025-06-15,达人推荐,三线及以下
1949,2025-01-01,站内活动,二线
1950,2025-02-28,站内活动,二线
1951,2025-06-15,自然流量,新一线
1952,2025-04-21,达人推荐,三线及以下
1953,2025-01-13,自然流量,新一线
1954,2025-03-26,站内活动,三线及以下
1955,2025-06-25,短视频投放,新一线
1956,2025-03-14,自然流量,新一线
1957,2025-04-06,自然流量,三线及以下
1958,2025-04-07,自然流量,新一线
1959,2025-04-30,自然流量,新一线
1960,2025-02-03,站内活动,三线及以下
1961,2025-06-01,达人推荐,新一线
1962,2025-06-28,站内活动,新一线
1963,2025-01-26,自然流量,二线
1964,2025-05-29,短视频投放,新一线
1965,2025-05-28,自然流量,新一线
1966,2025-05-15,短视频投放,一线
1967,2025-03-09,自然流量,新一线
1968,2025-03-26,自然流量,新一线
1969,2025-06-01,短视频投放,一线
1970,2025-01-28,自然流量,二线
1971,2025-05-31,短视频投放,二线
1972,2025-06-16,达人推荐,一线
1973,2025-05-04,自然流量,新一线
1974,2025-03-03,站内活动,三线及以下
1975,2025-04-12,短视频投放,二线
1976,2025-01-10,站内活动,二线
1977,2025-06-18,达人推荐,二线
1978,2025-03-03,达人推荐,新一线
1979,2025-01-11,达人推荐,三线及以下
1980,2025-05-24,站内活动,三线及以下
1981,2025-04-30,达人推荐,三线及以下
1982,2025-04-23,自然流量,新一线
1983,2025-01-10,自然流量,新一线
1984,2025-05-16,达人推荐,新一线
1985,2025-04-26,自然流量,新一线
1986,2025-05-24,自然流量,新一线
1987,2025-05-30,自然流量,二线
1988,2025-02-08,短视频投放,新一线
1989,2025-02-08,自然流量,三线及以下
1990,2025-06-17,达人推荐,一线
1991,2025-04-07,达人推荐,一线
1992,2025-03-21,站内活动,三线及以下
1993,2025-02-21,自然流量,三线及以下
1994,2025-04-26,短视频投放,新一线
1995,2025-05-17,短视频投放,二线
1996,2025-01-01,短视频投放,新一线
1997,2025-04-11,达人推荐,新一线
1998,2025-06-29,自然流量,二线
1999,2025-02-20,站内活动,新一线
2000,2025-02-20,自然流量,二线
