user_id,channel,experiment_group,received_coupon,converted,order_value,coupon_cost,net_revenue
1093,短视频投放,实验组,1,0,0.0,0,0.0
1094,自然流量,实验组,1,1,87.5,10,77.5
1095,站内活动,实验组,1,0,0.0,0,0.0
1096,自然流量,实验组,1,0,0.0,0,0.0
1097,自然流量,对照组,0,0,0.0,0,0.0
1098,短视频投放,实验组,1,0,0.0,0,0.0
1099,自然流量,对照组,0,1,160.94,0,160.94
1100,自然流量,实验组,1,0,0.0,0,0.0
1101,达人推荐,对照组,0,0,0.0,0,0.0
1102,自然流量,对照组,0,0,0.0,0,0.0
1103,站内活动,实验组,1,0,0.0,0,0.0
1104,站内活动,对照组,0,0,0.0,0,0.0
1105,达人推荐,对照组,0,0,0.0,0,0.0
1106,达人推荐,对照组,0,0,0.0,0,0.0
1107,达人推荐,实验组,1,0,0.0,0,0.0
1108,站内活动,实验组,1,0,0.0,0,0.0
1109,自然流量,对照组,0,0,0.0,0,0.0
1110,自然流量,实验组,1,0,0.0,0,0.0
1111,短视频投放,对照组,0,0,0.0,0,0.0
1112,短视频投放,对照组,0,0,0.0,0,0.0
1113,自然流量,实验组,1,0,0.0,0,0.0
1114,达人推荐,对照组,0,0,0.0,0,0.0
1115,自然流量,对照组,0,0,0.0,0,0.0
1116,站内活动,实验组,1,0,0.0,0,0.0
1117,自然流量,实验组,1,0,0.0,0,0.0
1118,自然流量,实验组,1,0,0.0,0,0.0
1119,自然流量,对照组,0,0,0.0,0,0.0
1120,自然流量,对照组,0,0,0.0,0,0.0
1121,自然流量,对照组,0,0,0.0,0,0.0
1122,自然流量,实验组,1,0,0.0,0,0.0
1123,自然流量,对照组,0,0,0.0,0,0.0
1124,自然流量,实验组,1,1,90.29,10,80.29
1125,短视频投放,实验组,1,0,0.0,0,0.0
1126,短视频投放,实验组,1,0,0.0,0,0.0
1127,自然流量,实验组,1,0,0.0,0,0.0
1128,自然流量,对照组,0,0,0.0,0,0.0
1129,自然流量,对照组,0,0,0.0,0,0.0
1130,自然流量,实验组,1,0,0.0,0,0.0
1131,自然流量,对照组,0,0,0.0,0,0.0
1132,达人推荐,对照组,0,0,0.0,0,0.0
1133,站内活动,对照组,0,0,0.0,0,0.0
1134,站内活动,对照组,0,0,0.0,0,0.0
1135,短视频投放,对照组,0,0,0.0,0,0.0
1136,短视频投放,实验组,1,1,58.0,10,48.0
1137,自然流量,对照组,0,0,0.0,0,0.0
1138,达人推荐,对照组,0,1,97.22,0,97.22
1139,达人推荐,对照组,0,0,0.0,0,0.0
1140,站内活动,实验组,1,0,0.0,0,0.0
1141,站内活动,实验组,1,0,0.0,0,0.0
1142,短视频投放,对照组,0,0,0.0,0,0.0
1143,达人推荐,对照组,0,0,0.0,0,0.0
1144,站内活动,实验组,1,0,0.0,0,0.0
1145,自然流量,对照组,0,0,0.0,0,0.0
1146,站内活动,对照组,0,0,0.0,0,0.0
1147,自然流量,实验组,1,0,0.0,0,0.0
1148,站内活动,实验组,1,0,0.0,0,0.0
1149,达人推荐,实验组,1,0,0.0,0,0.0
1150,自然流量,对照组,0,0,0.0,0,0.0
1151,达人推荐,实验组,1,0,0.0,0,0.0
1152,自然流量,对照组,0,0,0.0,0,0.0
1153,达人推荐,对照组,0,0,0.0,0,0.0
1154,达人推荐,对照组,0,0,0.0,0,0.0
1155,达人推荐,对照组,0,0,0.0,0,0.0
1156,站内活动,实验组,1,0,0.0,0,0.0
1157,自然流量,实验组,1,0,0.0,0,0.0
1158,自然流量,对照组,0,0,0.0,0,0.0
1159,短视频投放,实验组,1,0,0.0,0,0.0
1160,自然流量,实验组,1,0,0.0,0,0.0
1161,短视频投放,实验组,1,0,0.0,0,0.0
1162,自然流量,实验组,1,0,0.0,0,0.0
1163,短视频投放,实验组,1,0,0.0,0,0.0
1164,短视频投放,实验组,1,0,0.0,0,0.0
1165,站内活动,实验组,1,1,93.65,10,83.65
1166,自然流量,对照组,0,0,0.0,0,0.0
1167,站内活动,实验组,1,0,0.0,0,0.0
1168,短视频投放,对照组,0,0,0.0,0,0.0
1169,自然流量,实验组,1,0,0.0,0,0.0
1170,短视频投放,对照组,0,0,0.0,0,0.0
1171,短视频投放,对照组,0,0,0.0,0,0.0
1172,自然流量,对照组,0,0,0.0,0,0.0
1173,短视频投放,对照组,0,0,0.0,0,0.0
1174,自然流量,实验组,1,0,0.0,0,0.0
1175,短视频投放,对照组,0,0,0.0,0,0.0
1176,短视频投放,实验组,1,0,0.0,0,0.0
1177,短视频投放,对照组,0,0,0.0,0,0.0
1178,站内活动,对照组,0,0,0.0,0,0.0
1179,自然流量,实验组,1,0,0.0,0,0.0
1180,站内活动,实验组,1,0,0.0,0,0.0
1181,达人推荐,实验组,1,0,0.0,0,0.0
1182,站内活动,对照组,0,0,0.0,0,0.0
1183,站内活动,实验组,1,1,62.15,10,52.15
1184,自然流量,对照组,0,0,0.0,0,0.0
1185,短视频投放,对照组,0,0,0.0,0,0.0
1186,自然流量,实验组,1,0,0.0,0,0.0
1187,站内活动,对照组,0,0,0.0,0,0.0
1188,短视频投放,对照组,0,0,0.0,0,0.0
1189,自然流量,对照组,0,0,0.0,0,0.0
1190,站内活动,实验组,1,0,0.0,0,0.0
1191,自然流量,实验组,1,0,0.0,0,0.0
1192,短视频投放,实验组,1,0,0.0,0,0.0
1193,达人推荐,对照组,0,1,37.2,0,37.2
1194,自然流量,实验组,1,0,0.0,0,0.0
1195,短视频投放,实验组,1,0,0.0,0,0.0
1196,站内活动,对照组,0,0,0.0,0,0.0
1197,自然流量,实验组,1,0,0.0,0,0.0
1198,短视频投放,实验组,1,0,0.0,0,0.0
1199,自然流量,实验组,1,0,0.0,0,0.0
1200,达人推荐,实验组,1,1,126.47,10,116.47
1201,自然流量,实验组,1,1,120.56,10,110.56
1202,站内活动,实验组,1,0,0.0,0,0.0
1203,站内活动,对照组,0,0,0.0,0,0.0
1204,自然流量,对照组,0,0,0.0,0,0.0
1205,自然流量,实验组,1,0,0.0,0,0.0
1206,短视频投放,对照组,0,0,0.0,0,0.0
1207,达人推荐,实验组,1,0,0.0,0,0.0
1208,短视频投放,对照组,0,0,0.0,0,0.0
1209,自然流量,实验组,1,0,0.0,0,0.0
1210,自然流量,对照组,0,0,0.0,0,0.0
1211,站内活动,对照组,0,0,0.0,0,0.0
1212,短视频投放,对照组,0,0,0.0,0,0.0
1213,站内活动,对照组,0,0,0.0,0,0.0
1214,短视频投放,实验组,1,0,0.0,0,0.0
1215,站内活动,实验组,1,1,136.2,10,126.2
1216,自然流量,实验组,1,0,0.0,0,0.0
1217,自然流量,实验组,1,0,0.0,0,0.0
1218,站内活动,实验组,1,0,0.0,0,0.0
1219,站内活动,对照组,0,0,0.0,0,0.0
1220,自然流量,实验组,1,0,0.0,0,0.0
1221,短视频投放,实验组,1,0,0.0,0,0.0
1222,短视频投放,对照组,0,0,0.0,0,0.0
1223,短视频投放,对照组,0,0,0.0,0,0.0
1224,自然流量,实验组,1,0,0.0,0,0.0
1225,站内活动,对照组,0,0,0.0,0,0.0
1226,自然流量,对照组,0,1,23.65,0,23.65
1227,达人推荐,对照组,0,0,0.0,0,0.0
1228,自然流量,实验组,1,0,0.0,0,0.0
1229,自然流量,对照组,0,0,0.0,0,0.0
1230,达人推荐,实验组,1,0,0.0,0,0.0
1231,自然流量,对照组,0,0,0.0,0,0.0
1232,达人推荐,对照组,0,0,0.0,0,0.0
1233,自然流量,实验组,1,0,0.0,0,0.0
1234,站内活动,对照组,0,0,0.0,0,0.0
1235,达人推荐,实验组,1,0,0.0,0,0.0
1236,站内活动,实验组,1,0,0.0,0,0.0
1237,自然流量,对照组,0,0,0.0,0,0.0
1238,自然流量,实验组,1,1,63.51,10,53.51
1239,短视频投放,实验组,1,0,0.0,0,0.0
1240,短视频投放,对照组,0,0,0.0,0,0.0
1241,自然流量,对照组,0,0,0.0,0,0.0
1242,自然流量,对照组,0,1,97.55,0,97.55
1243,短视频投放,对照组,0,0,0.0,0,0.0
1244,自然流量,实验组,1,1,114.93,10,104.93
1245,短视频投放,对照组,0,0,0.0,0,0.0
1246,自然流量,对照组,0,1,58.69,0,58.69
1247,自然流量,实验组,1,0,0.0,0,0.0
1248,达人推荐,实验组,1,0,0.0,0,0.0
1249,短视频投放,实验组,1,0,0.0,0,0.0
1250,自然流量,对照组,0,0,0.0,0,0.0
1251,短视频投放,对照组,0,0,0.0,0,0.0
1252,达人推荐,实验组,1,1,192.15,10,182.15
1253,短视频投放,对照组,0,0,0.0,0,0.0
1254,短视频投放,对照组,0,0,0.0,0,0.0
1255,站内活动,实验组,1,0,0.0,0,0.0
1256,短视频投放,对照组,0,0,0.0,0,0.0
1257,站内活动,对照组,0,0,0.0,0,0.0
1258,达人推荐,实验组,1,0,0.0,0,0.0
1259,自然流量,对照组,0,0,0.0,0,0.0
1260,短视频投放,对照组,0,0,0.0,0,0.0
1261,达人推荐,对照组,0,1,69.98,0,69.98
1262,站内活动,对照组,0,0,0.0,0,0.0
1263,短视频投放,实验组,1,1,42.52,10,32.52
1264,自然流量,实验组,1,0,0.0,0,0.0
1265,短视频投放,实验组,1,0,0.0,0,0.0
1266,自然流量,实验组,1,1,92.63,10,82.63
1267,达人推荐,对照组,0,0,0.0,0,0.0
1268,短视频投放,实验组,1,0,0.0,0,0.0
1269,达人推荐,对照组,0,0,0.0,0,0.0
1270,站内活动,实验组,1,0,0.0,0,0.0
1271,达人推荐,对照组,0,0,0.0,0,0.0
1272,达人推荐,实验组,1,0,0.0,0,0.0
1273,达人推荐,实验组,1,1,73.09,10,63.09
1274,站内活动,实验组,1,1,79.8,10,69.8
1275,站内活动,对照组,0,0,0.0,0,0.0
1276,自然流量,对照组,0,0,0.0,0,0.0
1277,短视频投放,实验组,1,0,0.0,0,0.0
1278,自然流量,实验组,1,0,0.0,0,0.0
1279,站内活动,实验组,1,1,76.19,10,66.19
1280,达人推荐,对照组,0,0,0.0,0,0.0
1281,短视频投放,对照组,0,0,0.0,0,0.0
1282,自然流量,对照组,0,0,0.0,0,0.0
1283,自然流量,对照组,0,0,0.0,0,0.0
1284,达人推荐,实验组,1,0,0.0,0,0.0
1285,自然流量,对照组,0,0,0.0,0,0.0
1286,自然流量,实验组,1,0,0.0,0,0.0
1287,站内活动,对照组,0,0,0.0,0,0.0
1288,达人推荐,实验组,1,0,0.0,0,0.0
1289,自然流量,对照组,0,0,0.0,0,0.0
1290,自然流量,实验组,1,1,27.14,10,17.14
1291,站内活动,实验组,1,1,124.33,10,114.33
1292,达人推荐,实验组,1,0,0.0,0,0.0
1293,达人推荐,实验组,1,0,0.0,0,0.0
1294,自然流量,实验组,1,0,0.0,0,0.0
1295,自然流量,对照组,0,0,0.0,0,0.0
1296,自然流量,对照组,0,0,0.0,0,0.0
1297,达人推荐,实验组,1,0,0.0,0,0.0
1298,自然流量,对照组,0,0,0.0,0,0.0
1299,自然流量,对照组,0,0,0.0,0,0.0
1300,达人推荐,对照组,0,0,0.0,0,0.0
1301,站内活动,对照组,0,0,0.0,0,0.0
1302,达人推荐,对照组,0,0,0.0,0,0.0
1303,短视频投放,对照组,0,1,21.71,0,21.71
1304,短视频投放,对照组,0,0,0.0,0,0.0
1305,短视频投放,对照组,0,0,0.0,0,0.0
1306,自然流量,对照组,0,0,0.0,0,0.0
1307,短视频投放,实验组,1,0,0.0,0,0.0
1308,短视频投放,实验组,1,0,0.0,0,0.0
1309,短视频投放,对照组,0,0,0.0,0,0.0
1310,站内活动,实验组,1,0,0.0,0,0.0
1311,站内活动,对照组,0,1,97.64,0,97.64
1312,自然流量,对照组,0,0,0.0,0,0.0
1313,短视频投放,对照组,0,0,0.0,0,0.0
1314,自然流量,实验组,1,0,0.0,0,0.0
1315,短视频投放,对照组,0,0,0.0,0,0.0
1316,自然流量,对照组,0,0,0.0,0,0.0
1317,自然流量,实验组,1,0,0.0,0,0.0
1318,达人推荐,对照组,0,0,0.0,0,0.0
1319,短视频投放,对照组,0,0,0.0,0,0.0
1320,站内活动,对照组,0,0,0.0,0,0.0
1321,自然流量,实验组,1,0,0.0,0,0.0
1322,自然流量,对照组,0,0,0.0,0,0.0
1323,短视频投放,实验组,1,0,0.0,0,0.0
1324,自然流量,对照组,0,0,0.0,0,0.0
1325,自然流量,对照组,0,0,0.0,0,0.0
1326,站内活动,对照组,0,0,0.0,0,0.0
1327,自然流量,实验组,1,0,0.0,0,0.0
1328,自然流量,对照组,0,0,0.0,0,0.0
1329,短视频投放,对照组,0,1,86.03,0,86.03
1330,短视频投放,实验组,1,1,94.66,10,84.66
1331,短视频投放,对照组,0,0,0.0,0,0.0
1332,短视频投放,对照组,0,0,0.0,0,0.0
1333,站内活动,对照组,0,0,0.0,0,0.0
1334,自然流量,对照组,0,1,74.64,0,74.64
1335,短视频投放,实验组,1,0,0.0,0,0.0
1336,达人推荐,对照组,0,0,0.0,0,0.0
1337,站内活动,对照组,0,0,0.0,0,0.0
1338,短视频投放,对照组,0,0,0.0,0,0.0
1339,短视频投放,实验组,1,0,0.0,0,0.0
1340,自然流量,实验组,1,0,0.0,0,0.0
1341,自然流量,实验组,1,0,0.0,0,0.0
1342,自然流量,实验组,1,0,0.0,0,0.0
1343,达人推荐,实验组,1,0,0.0,0,0.0
1344,自然流量,实验组,1,0,0.0,0,0.0
1345,达人推荐,对照组,0,0,0.0,0,0.0
1346,自然流量,对照组,0,0,0.0,0,0.0
1347,站内活动,实验组,1,0,0.0,0,0.0
1348,站内活动,实验组,1,0,0.0,0,0.0
1349,自然流量,实验组,1,0,0.0,0,0.0
1350,自然流量,实验组,1,0,0.0,0,0.0
1351,自然流量,实验组,1,0,0.0,0,0.0
1352,站内活动,实验组,1,0,0.0,0,0.0
1353,自然流量,实验组,1,0,0.0,0,0.0
1354,短视频投放,实验组,1,0,0.0,0,0.0
1355,短视频投放,实验组,1,0,0.0,0,0.0
1356,达人推荐,对照组,0,0,0.0,0,0.0
1357,短视频投放,实验组,1,0,0.0,0,0.0
1358,短视频投放,实验组,1,0,0.0,0,0.0
1359,站内活动,对照组,0,1,103.03,0,103.03
1360,自然流量,对照组,0,0,0.0,0,0.0
1361,站内活动,对照组,0,0,0.0,0,0.0
1362,自然流量,对照组,0,1,45.63,0,45.63
1363,短视频投放,实验组,1,0,0.0,0,0.0
1364,站内活动,对照组,0,0,0.0,0,0.0
1365,达人推荐,对照组,0,0,0.0,0,0.0
1366,达人推荐,对照组,0,0,0.0,0,0.0
1367,自然流量,实验组,1,1,92.97,10,82.97
1368,短视频投放,实验组,1,0,0.0,0,0.0
1369,短视频投放,对照组,0,0,0.0,0,0.0
1370,短视频投放,实验组,1,0,0.0,0,0.0
1371,短视频投放,对照组,0,0,0.0,0,0.0
1372,自然流量,对照组,0,0,0.0,0,0.0
1373,自然流量,实验组,1,0,0.0,0,0.0
1374,自然流量,对照组,0,0,0.0,0,0.0
1375,短视频投放,实验组,1,0,0.0,0,0.0
1376,自然流量,对照组,0,1,76.79,0,76.79
1377,站内活动,对照组,0,1,50.98,0,50.98
1378,达人推荐,对照组,0,1,57.12,0,57.12
1379,自然流量,实验组,1,0,0.0,0,0.0
1380,达人推荐,实验组,1,0,0.0,0,0.0
1381,站内活动,实验组,1,0,0.0,0,0.0
1382,自然流量,对照组,0,0,0.0,0,0.0
1383,自然流量,对照组,0,0,0.0,0,0.0
1384,自然流量,实验组,1,0,0.0,0,0.0
1385,自然流量,实验组,1,1,53.89,10,43.89
1386,达人推荐,对照组,0,0,0.0,0,0.0
1387,站内活动,实验组,1,0,0.0,0,0.0
1388,自然流量,对照组,0,0,0.0,0,0.0
1389,达人推荐,对照组,0,0,0.0,0,0.0
1390,自然流量,对照组,0,0,0.0,0,0.0
1391,短视频投放,实验组,1,0,0.0,0,0.0
1392,达人推荐,对照组,0,1,47.17,0,47.17
1393,短视频投放,实验组,1,0,0.0,0,0.0
1394,自然流量,实验组,1,1,82.83,10,72.83
1395,短视频投放,对照组,0,0,0.0,0,0.0
1396,站内活动,对照组,0,0,0.0,0,0.0
1397,自然流量,实验组,1,0,0.0,0,0.0
1398,自然流量,对照组,0,0,0.0,0,0.0
1399,自然流量,对照组,0,0,0.0,0,0.0
1400,短视频投放,对照组,0,0,0.0,0,0.0
1401,短视频投放,对照组,0,0,0.0,0,0.0
1402,达人推荐,对照组,0,0,0.0,0,0.0
1403,达人推荐,对照组,0,0,0.0,0,0.0
1404,站内活动,实验组,1,0,0.0,0,0.0
1405,站内活动,实验组,1,0,0.0,0,0.0
1406,自然流量,实验组,1,0,0.0,0,0.0
1407,短视频投放,实验组,1,0,0.0,0,0.0
1408,自然流量,实验组,1,0,0.0,0,0.0
1409,自然流量,实验组,1,0,0.0,0,0.0
1410,站内活动,实验组,1,0,0.0,0,0.0
1411,达人推荐,实验组,1,0,0.0,0,0.0
1412,站内活动,对照组,0,0,0.0,0,0.0
1413,短视频投放,实验组,1,1,91.11,10,81.11
1414,短视频投放,实验组,1,0,0.0,0,0.0
1415,短视频投放,对照组,0,0,0.0,0,0.0
1416,自然流量,实验组,1,0,0.0,0,0.0
1417,自然流量,实验组,1,0,0.0,0,0.0
1418,短视频投放,实验组,1,1,103.83,10,93.83
1419,自然流量,对照组,0,0,0.0,0,0.0
1420,站内活动,实验组,1,0,0.0,0,0.0
1421,自然流量,实验组,1,0,0.0,0,0.0
1422,自然流量,实验组,1,0,0.0,0,0.0
1423,达人推荐,对照组,0,0,0.0,0,0.0
1424,自然流量,对照组,0,0,0.0,0,0.0
1425,站内活动,对照组,0,0,0.0,0,0.0
1426,达人推荐,对照组,0,0,0.0,0,0.0
1427,自然流量,对照组,0,0,0.0,0,0.0
1428,达人推荐,对照组,0,0,0.0,0,0.0
1429,达人推荐,对照组,0,0,0.0,0,0.0
1430,达人推荐,对照组,0,0,0.0,0,0.0
1431,站内活动,实验组,1,0,0.0,0,0.0
1432,达人推荐,对照组,0,1,49.7,0,49.7
1433,短视频投放,对照组,0,0,0.0,0,0.0
1434,自然流量,实验组,1,1,70.61,10,60.61
1435,达人推荐,实验组,1,0,0.0,0,0.0
1436,站内活动,实验组,1,0,0.0,0,0.0
1437,短视频投放,实验组,1,1,98.07,10,88.07
1438,达人推荐,实验组,1,0,0.0,0,0.0
1439,短视频投放,实验组,1,0,0.0,0,0.0
1440,达人推荐,实验组,1,0,0.0,0,0.0
1441,站内活动,实验组,1,0,0.0,0,0.0
1442,自然流量,实验组,1,0,0.0,0,0.0
1443,自然流量,实验组,1,1,46.8,10,36.8
1444,短视频投放,对照组,0,0,0.0,0,0.0
1445,短视频投放,对照组,0,1,36.78,0,36.78
1446,短视频投放,对照组,0,1,57.96,0,57.96
1447,自然流量,对照组,0,1,59.83,0,59.83
1448,短视频投放,对照组,0,0,0.0,0,0.0
1449,短视频投放,对照组,0,0,0.0,0,0.0
1450,短视频投放,对照组,0,0,0.0,0,0.0
1451,达人推荐,实验组,1,0,0.0,0,0.0
1452,达人推荐,对照组,0,0,0.0,0,0.0
1453,达人推荐,实验组,1,0,0.0,0,0.0
1454,达人推荐,实验组,1,0,0.0,0,0.0
1455,达人推荐,实验组,1,0,0.0,0,0.0
1456,短视频投放,对照组,0,0,0.0,0,0.0
1457,达人推荐,实验组,1,0,0.0,0,0.0
1458,自然流量,对照组,0,1,78.67,0,78.67
1459,自然流量,实验组,1,0,0.0,0,0.0
1460,短视频投放,实验组,1,0,0.0,0,0.0
1461,站内活动,对照组,0,1,143.74,0,143.74
1462,达人推荐,实验组,1,0,0.0,0,0.0
1463,自然流量,对照组,0,0,0.0,0,0.0
1464,短视频投放,实验组,1,0,0.0,0,0.0
1465,自然流量,对照组,0,0,0.0,0,0.0
1466,达人推荐,实验组,1,0,0.0,0,0.0
1467,站内活动,实验组,1,0,0.0,0,0.0
1468,短视频投放,实验组,1,0,0.0,0,0.0
1469,短视频投放,对照组,0,0,0.0,0,0.0
1470,自然流量,实验组,1,1,83.54,10,73.54
1471,短视频投放,对照组,0,0,0.0,0,0.0
1472,站内活动,实验组,1,0,0.0,0,0.0
1473,达人推荐,实验组,1,1,73.04,10,63.04
1474,短视频投放,实验组,1,0,0.0,0,0.0
1475,短视频投放,对照组,0,0,0.0,0,0.0
1476,自然流量,实验组,1,0,0.0,0,0.0
1477,自然流量,对照组,0,0,0.0,0,0.0
1478,自然流量,对照组,0,0,0.0,0,0.0
1479,短视频投放,对照组,0,0,0.0,0,0.0
1480,站内活动,实验组,1,0,0.0,0,0.0
1481,短视频投放,实验组,1,0,0.0,0,0.0
1482,自然流量,实验组,1,1,216.62,10,206.62
1483,自然流量,对照组,0,0,0.0,0,0.0
1484,自然流量,实验组,1,0,0.0,0,0.0
1485,站内活动,实验组,1,0,0.0,0,0.0
1486,短视频投放,实验组,1,0,0.0,0,0.0
1487,达人推荐,实验组,1,0,0.0,0,0.0
1488,站内活动,对照组,0,0,0.0,0,0.0
1489,自然流量,对照组,0,0,0.0,0,0.0
1490,达人推荐,实验组,1,0,0.0,0,0.0
1491,站内活动,对照组,0,0,0.0,0,0.0
1492,短视频投放,实验组,1,0,0.0,0,0.0
1493,自然流量,对照组,0,0,0.0,0,0.0
1494,站内活动,对照组,0,1,84.58,0,84.58
1495,站内活动,实验组,1,0,0.0,0,0.0
1496,短视频投放,实验组,1,0,0.0,0,0.0
1497,短视频投放,实验组,1,0,0.0,0,0.0
1498,自然流量,实验组,1,0,0.0,0,0.0
1499,站内活动,实验组,1,0,0.0,0,0.0
1500,短视频投放,对照组,0,0,0.0,0,0.0
1501,自然流量,实验组,1,0,0.0,0,0.0
1502,达人推荐,对照组,0,0,0.0,0,0.0
1503,站内活动,实验组,1,0,0.0,0,0.0
1504,站内活动,对照组,0,0,0.0,0,0.0
1505,自然流量,对照组,0,0,0.0,0,0.0
1506,自然流量,实验组,1,0,0.0,0,0.0
1507,站内活动,对照组,0,0,0.0,0,0.0
1508,站内活动,实验组,1,0,0.0,0,0.0
1509,短视频投放,对照组,0,0,0.0,0,0.0
1510,达人推荐,实验组,1,0,0.0,0,0.0
1511,短视频投放,实验组,1,0,0.0,0,0.0
1512,短视频投放,对照组,0,0,0.0,0,0.0
1513,自然流量,对照组,0,0,0.0,0,0.0
1514,自然流量,实验组,1,0,0.0,0,0.0
1515,自然流量,实验组,1,0,0.0,0,0.0
1516,站内活动,实验组,1,0,0.0,0,0.0
1517,自然流量,实验组,1,0,0.0,0,0.0
1518,自然流量,实验组,1,0,0.0,0,0.0
1519,短视频投放,实验组,1,0,0.0,0,0.0
1520,自然流量,实验组,1,0,0.0,0,0.0
1521,自然流量,实验组,1,0,0.0,0,0.0
1522,短视频投放,实验组,1,0,0.0,0,0.0
1523,短视频投放,对照组,0,0,0.0,0,0.0
1524,达人推荐,对照组,0,0,0.0,0,0.0
1525,站内活动,对照组,0,0,0.0,0,0.0
1526,自然流量,对照组,0,0,0.0,0,0.0
1527,站内活动,实验组,1,0,0.0,0,0.0
1528,站内活动,对照组,0,0,0.0,0,0.0
1529,站内活动,对照组,0,0,0.0,0,0.0
1530,达人推荐,对照组,0,0,0.0,0,0.0
1531,达人推荐,实验组,1,0,0.0,0,0.0
1532,达人推荐,对照组,0,1,81.52,0,81.52
1533,达人推荐,对照组,0,0,0.0,0,0.0
1534,自然流量,实验组,1,0,0.0,0,0.0
1535,站内活动,对照组,0,0,0.0,0,0.0
1536,短视频投放,实验组,1,1,46.56,10,36.56
1537,达人推荐,实验组,1,0,0.0,0,0.0
1538,短视频投放,实验组,1,0,0.0,0,0.0
1539,自然流量,对照组,0,1,50.46,0,50.46
1540,短视频投放,实验组,1,0,0.0,0,0.0
1541,短视频投放,实验组,1,0,0.0,0,0.0
1542,短视频投放,实验组,1,0,0.0,0,0.0
1543,自然流量,实验组,1,0,0.0,0,0.0
1544,自然流量,对照组,0,0,0.0,0,0.0
1545,短视频投放,实验组,1,0,0.0,0,0.0
1546,短视频投放,对照组,0,0,0.0,0,0.0
1547,站内活动,对照组,0,0,0.0,0,0.0
1548,自然流量,对照组,0,0,0.0,0,0.0
1549,自然流量,实验组,1,0,0.0,0,0.0
1550,自然流量,实验组,1,0,0.0,0,0.0
1551,短视频投放,实验组,1,0,0.0,0,0.0
1552,短视频投放,实验组,1,0,0.0,0,0.0
1553,达人推荐,实验组,1,0,0.0,0,0.0
1554,站内活动,对照组,0,1,43.21,0,43.21
1555,自然流量,实验组,1,0,0.0,0,0.0
1556,达人推荐,实验组,1,0,0.0,0,0.0
1557,自然流量,实验组,1,0,0.0,0,0.0
1558,自然流量,实验组,1,0,0.0,0,0.0
1559,短视频投放,对照组,0,0,0.0,0,0.0
1560,自然流量,实验组,1,0,0.0,0,0.0
1561,达人推荐,实验组,1,0,0.0,0,0.0
1562,达人推荐,对照组,0,0,0.0,0,0.0
1563,达人推荐,实验组,1,0,0.0,0,0.0
1564,短视频投放,对照组,0,0,0.0,0,0.0
1565,达人推荐,实验组,1,0,0.0,0,0.0
1566,短视频投放,对照组,0,0,0.0,0,0.0
1567,自然流量,实验组,1,0,0.0,0,0.0
1568,自然流量,实验组,1,0,0.0,0,0.0
1569,达人推荐,对照组,0,0,0.0,0,0.0
1570,站内活动,实验组,1,0,0.0,0,0.0
1571,自然流量,对照组,0,0,0.0,0,0.0
1572,短视频投放,对照组,0,0,0.0,0,0.0
1573,达人推荐,实验组,1,1,65.0,10,55.0
1574,站内活动,实验组,1,0,0.0,0,0.0
1575,短视频投放,对照组,0,0,0.0,0,0.0
1576,达人推荐,实验组,1,1,61.97,10,51.97
1577,达人推荐,对照组,0,0,0.0,0,0.0
1578,站内活动,实验组,1,0,0.0,0,0.0
1579,自然流量,实验组,1,0,0.0,0,0.0
1580,站内活动,实验组,1,0,0.0,0,0.0
1581,自然流量,对照组,0,0,0.0,0,0.0
1582,站内活动,对照组,0,0,0.0,0,0.0
1583,自然流量,对照组,0,0,0.0,0,0.0
1584,自然流量,对照组,0,0,0.0,0,0.0
1585,自然流量,对照组,0,1,56.99,0,56.99
1586,短视频投放,实验组,1,0,0.0,0,0.0
1587,自然流量,对照组,0,0,0.0,0,0.0
1588,自然流量,实验组,1,0,0.0,0,0.0
1589,短视频投放,实验组,1,0,0.0,0,0.0
1590,短视频投放,对照组,0,0,0.0,0,0.0
1591,达人推荐,对照组,0,0,0.0,0,0.0
1592,站内活动,实验组,1,0,0.0,0,0.0
1593,达人推荐,实验组,1,0,0.0,0,0.0
1594,自然流量,对照组,0,0,0.0,0,0.0
1595,自然流量,对照组,0,0,0.0,0,0.0
1596,站内活动,对照组,0,0,0.0,0,0.0
1597,自然流量,对照组,0,0,0.0,0,0.0
1598,短视频投放,实验组,1,0,0.0,0,0.0
1599,站内活动,实验组,1,0,0.0,0,0.0
1600,站内活动,实验组,1,0,0.0,0,0.0
1601,短视频投放,对照组,0,0,0.0,0,0.0
1602,达人推荐,实验组,1,0,0.0,0,0.0
1603,短视频投放,实验组,1,0,0.0,0,0.0
1604,达人推荐,对照组,0,0,0.0,0,0.0
1605,自然流量,实验组,1,0,0.0,0,0.0
1606,自然流量,对照组,0,0,0.0,0,0.0
1607,达人推荐,实验组,1,0,0.0,0,0.0
1608,自然流量,对照组,0,0,0.0,0,0.0
1609,达人推荐,实验组,1,0,0.0,0,0.0
1610,短视频投放,对照组,0,0,0.0,0,0.0
1611,站内活动,对照组,0,0,0.0,0,0.0
1612,站内活动,对照组,0,0,0.0,0,0.0
1613,短视频投放,实验组,1,1,67.59,10,57.59
1614,达人推荐,对照组,0,0,0.0,0,0.0
1615,自然流量,对照组,0,0,0.0,0,0.0
1616,短视频投放,对照组,0,0,0.0,0,0.0
1617,自然流量,实验组,1,0,0.0,0,0.0
1618,站内活动,对照组,0,0,0.0,0,0.0
1619,站内活动,对照组,0,0,0.0,0,0.0
