event_id,user_id,event_date,content_type,event_type
13687,1761,2025-08-18,短视频,曝光
13688,885,2025-07-03,直播,分享
13689,1082,2025-09-14,直播,点击
13690,1246,2025-08-03,图文,曝光
13691,869,2025-08-05,短视频,曝光
13692,279,2025-09-09,直播,加购
13693,979,2025-07-07,直播,曝光
13694,1897,2025-07-17,短视频,点击
13695,1372,2025-09-24,直播,曝光
13696,1412,2025-09-27,短视频,曝光
13697,1138,2025-09-24,直播,分享
13698,723,2025-07-01,直播,加购
13699,936,2025-08-05,图文,曝光
13700,832,2025-08-21,短视频,曝光
13701,1165,2025-07-29,短视频,曝光
13702,1697,2025-07-08,短视频,曝光
13703,30,2025-07-04,短视频,点击
13704,953,2025-09-08,短视频,点击
13705,533,2025-09-12,直播,分享
13706,1975,2025-08-26,短视频,曝光
13707,293,2025-07-10,直播,曝光
13708,125,2025-08-07,直播,曝光
13709,1406,2025-08-12,短视频,曝光
13710,543,2025-07-10,直播,分享
13711,438,2025-07-18,短视频,点击
13712,1037,2025-08-11,图文,加购
13713,1859,2025-07-25,直播,分享
13714,272,2025-08-02,直播,点击
13715,1079,2025-07-21,短视频,曝光
13716,713,2025-07-18,直播,曝光
13717,373,2025-09-29,直播,曝光
13718,1040,2025-07-17,图文,曝光
13719,1924,2025-08-24,直播,加购
13720,522,2025-09-16,短视频,曝光
13721,438,2025-07-27,直播,曝光
13722,330,2025-07-31,直播,曝光
13723,1237,2025-08-22,图文,点击
13724,537,2025-07-10,短视频,曝光
13725,1185,2025-08-29,短视频,曝光
13726,166,2025-07-15,图文,曝光
13727,1407,2025-09-08,直播,曝光
13728,392,2025-08-30,短视频,曝光
13729,175,2025-08-06,直播,曝光
13730,123,2025-08-04,短视频,分享
13731,1586,2025-07-16,短视频,曝光
13732,1906,2025-07-06,短视频,曝光
13733,834,2025-09-28,短视频,曝光
13734,323,2025-07-06,图文,曝光
13735,1650,2025-07-17,图文,点击
13736,3,2025-07-06,直播,曝光
13737,639,2025-08-14,短视频,曝光
13738,1915,2025-09-06,直播,点击
13739,783,2025-07-24,图文,曝光
13740,1518,2025-09-17,图文,曝光
13741,722,2025-08-25,短视频,曝光
13742,535,2025-09-16,直播,加购
13743,639,2025-08-05,短视频,曝光
13744,1758,2025-08-20,直播,点击
13745,898,2025-07-21,短视频,加购
13746,1744,2025-08-06,图文,曝光
13747,1983,2025-09-22,直播,曝光
13748,1482,2025-07-30,短视频,曝光
13749,594,2025-08-07,直播,曝光
13750,1185,2025-09-07,短视频,曝光
13751,743,2025-07-26,图文,曝光
13752,1170,2025-09-13,直播,曝光
13753,1411,2025-07-26,短视频,曝光
13754,1938,2025-09-25,直播,曝光
13755,1566,2025-09-02,图文,点击
13756,931,2025-09-29,直播,加购
13757,1737,2025-08-22,图文,曝光
13758,1618,2025-09-03,短视频,曝光
13759,580,2025-09-01,短视频,曝光
13760,225,2025-07-18,图文,点击
13761,838,2025-07-03,短视频,曝光
13762,1402,2025-09-27,图文,曝光
13763,488,2025-08-24,图文,曝光
13764,1980,2025-07-12,直播,曝光
13765,1942,2025-08-25,直播,曝光
13766,20,2025-07-26,直播,曝光
13767,800,2025-08-01,短视频,曝光
13768,516,2025-09-15,短视频,曝光
13769,1740,2025-08-20,图文,分享
13770,1570,2025-08-17,直播,曝光
13771,1342,2025-08-21,短视频,分享
13772,1468,2025-07-23,短视频,曝光
13773,1596,2025-09-11,短视频,曝光
13774,1469,2025-08-18,短视频,点击
13775,1339,2025-08-06,短视频,曝光
13776,1965,2025-09-09,直播,点击
13777,1098,2025-08-24,图文,曝光
13778,192,2025-07-26,短视频,点击
13779,851,2025-09-09,图文,曝光
13780,1351,2025-08-16,直播,点击
13781,1750,2025-07-10,图文,分享
13782,1283,2025-07-27,短视频,点击
13783,561,2025-09-04,短视频,曝光
13784,412,2025-08-06,短视频,分享
13785,1679,2025-09-03,直播,曝光
13786,426,2025-07-20,短视频,曝光
13787,54,2025-09-26,短视频,曝光
13788,1301,2025-09-04,直播,曝光
13789,1042,2025-07-23,图文,曝光
13790,1310,2025-07-29,直播,点击
13791,923,2025-07-30,直播,曝光
13792,1201,2025-08-16,短视频,分享
13793,702,2025-08-01,短视频,曝光
13794,924,2025-09-13,短视频,曝光
13795,338,2025-07-19,短视频,加购
13796,1375,2025-07-14,短视频,曝光
13797,1185,2025-07-05,图文,曝光
13798,644,2025-08-30,短视频,曝光
13799,1143,2025-09-21,直播,曝光
13800,472,2025-07-31,直播,曝光
13801,1469,2025-09-13,短视频,曝光
13802,1191,2025-08-14,短视频,点击
13803,1308,2025-07-27,短视频,曝光
13804,1235,2025-09-04,短视频,点击
13805,1682,2025-07-01,图文,曝光
13806,1625,2025-09-23,图文,点击
13807,548,2025-09-29,图文,曝光
13808,833,2025-09-18,短视频,曝光
13809,1091,2025-09-20,短视频,加购
13810,1529,2025-09-21,直播,曝光
13811,80,2025-08-10,短视频,点击
13812,1836,2025-07-05,短视频,点击
13813,631,2025-08-21,短视频,点击
13814,852,2025-08-08,短视频,曝光
13815,527,2025-09-12,短视频,曝光
13816,1086,2025-09-12,直播,点击
13817,544,2025-09-14,直播,曝光
13818,1821,2025-09-13,直播,曝光
13819,637,2025-09-16,短视频,曝光
13820,601,2025-08-08,短视频,曝光
13821,39,2025-08-29,短视频,曝光
13822,1446,2025-07-27,短视频,曝光
13823,1834,2025-08-26,直播,加购
13824,1155,2025-08-20,短视频,曝光
13825,1818,2025-07-05,短视频,点击
13826,828,2025-09-07,直播,曝光
13827,1387,2025-08-31,短视频,曝光
13828,1729,2025-09-02,短视频,分享
13829,1480,2025-07-22,短视频,曝光
13830,314,2025-07-24,短视频,曝光
13831,1942,2025-07-04,短视频,曝光
13832,71,2025-07-01,图文,曝光
13833,234,2025-09-05,直播,点击
13834,415,2025-09-20,短视频,加购
13835,1441,2025-08-06,直播,曝光
13836,1753,2025-08-10,图文,点击
13837,1080,2025-08-05,短视频,曝光
13838,688,2025-09-15,直播,曝光
13839,919,2025-09-16,短视频,曝光
13840,1368,2025-09-19,直播,曝光
13841,434,2025-07-08,短视频,加购
13842,462,2025-09-25,短视频,曝光
13843,587,2025-07-02,直播,曝光
13844,982,2025-08-02,短视频,曝光
13845,1472,2025-07-27,直播,分享
13846,1046,2025-08-30,直播,曝光
13847,191,2025-07-25,图文,分享
13848,491,2025-08-24,直播,分享
13849,90,2025-09-21,图文,点击
13850,775,2025-07-16,直播,曝光
13851,1013,2025-09-19,直播,曝光
13852,524,2025-08-10,图文,曝光
13853,90,2025-08-24,短视频,曝光
13854,202,2025-08-09,短视频,曝光
13855,1381,2025-07-19,图文,曝光
13856,864,2025-07-18,短视频,曝光
13857,1940,2025-07-05,短视频,曝光
13858,1128,2025-08-04,直播,点击
13859,611,2025-07-10,短视频,分享
13860,181,2025-08-10,短视频,曝光
13861,1474,2025-08-13,图文,曝光
13862,716,2025-09-12,短视频,曝光
13863,1193,2025-09-06,直播,点击
13864,926,2025-09-17,短视频,曝光
13865,164,2025-07-03,短视频,曝光
13866,1866,2025-09-04,直播,曝光
13867,238,2025-07-26,图文,点击
13868,1221,2025-09-13,短视频,点击
13869,288,2025-09-22,直播,曝光
13870,1885,2025-07-10,直播,加购
13871,568,2025-08-17,短视频,曝光
13872,1049,2025-08-21,直播,曝光
13873,157,2025-07-26,图文,点击
13874,1607,2025-07-24,短视频,曝光
13875,449,2025-07-13,短视频,点击
13876,193,2025-08-08,短视频,曝光
13877,567,2025-09-03,短视频,曝光
13878,1129,2025-09-03,直播,曝光
13879,655,2025-09-10,短视频,曝光
13880,706,2025-09-26,短视频,点击
13881,152,2025-08-28,短视频,分享
13882,1457,2025-08-02,直播,曝光
13883,687,2025-07-26,短视频,曝光
13884,1756,2025-08-23,直播,加购
13885,803,2025-08-10,图文,点击
13886,1425,2025-07-10,短视频,曝光
13887,630,2025-08-06,短视频,曝光
13888,177,2025-09-01,直播,曝光
13889,1280,2025-07-17,短视频,曝光
13890,1243,2025-07-22,图文,曝光
13891,1957,2025-07-26,短视频,曝光
13892,1489,2025-08-13,短视频,曝光
13893,1261,2025-09-14,短视频,曝光
13894,60,2025-07-30,短视频,曝光
13895,1653,2025-07-12,短视频,曝光
13896,340,2025-07-05,短视频,曝光
13897,1464,2025-08-26,短视频,曝光
13898,1361,2025-09-07,短视频,曝光
13899,1610,2025-07-09,短视频,点击
13900,630,2025-08-26,短视频,曝光
13901,994,2025-09-22,直播,曝光
13902,125,2025-09-14,短视频,曝光
13903,713,2025-09-25,直播,点击
13904,1779,2025-09-26,图文,曝光
13905,404,2025-09-11,图文,加购
13906,1905,2025-08-07,图文,点击
13907,103,2025-09-03,短视频,曝光
13908,747,2025-09-08,短视频,曝光
13909,757,2025-09-09,直播,加购
13910,1986,2025-07-29,图文,分享
13911,1087,2025-08-10,图文,曝光
13912,1714,2025-08-09,短视频,点击
13913,1700,2025-09-13,直播,曝光
13914,1112,2025-09-15,短视频,曝光
13915,1446,2025-09-27,短视频,曝光
13916,1495,2025-09-21,图文,分享
13917,1008,2025-07-11,图文,曝光
13918,1873,2025-08-04,直播,曝光
13919,862,2025-08-07,短视频,曝光
13920,1455,2025-09-12,短视频,加购
13921,704,2025-07-03,短视频,分享
13922,675,2025-09-09,短视频,曝光
13923,722,2025-09-21,短视频,曝光
13924,387,2025-07-18,短视频,点击
13925,1619,2025-08-01,短视频,曝光
13926,864,2025-08-27,图文,曝光
13927,1343,2025-08-24,短视频,曝光
13928,374,2025-08-15,短视频,曝光
13929,1371,2025-07-28,短视频,曝光
13930,44,2025-07-06,直播,点击
13931,1297,2025-07-23,短视频,曝光
13932,912,2025-08-20,直播,加购
13933,242,2025-07-22,直播,曝光
13934,659,2025-09-29,短视频,曝光
13935,82,2025-07-18,直播,曝光
13936,191,2025-09-10,短视频,曝光
13937,1627,2025-07-31,直播,曝光
13938,1743,2025-07-19,图文,曝光
13939,1653,2025-07-19,短视频,曝光
13940,246,2025-07-21,短视频,曝光
13941,1170,2025-09-27,图文,曝光
13942,1261,2025-07-30,图文,曝光
13943,691,2025-07-29,短视频,曝光
13944,1139,2025-07-02,短视频,曝光
13945,544,2025-07-31,直播,曝光
13946,1958,2025-07-07,直播,曝光
13947,495,2025-07-18,短视频,点击
13948,508,2025-09-05,直播,点击
13949,1535,2025-08-28,短视频,曝光
13950,472,2025-08-20,直播,点击
13951,1803,2025-07-21,直播,曝光
13952,1255,2025-09-03,短视频,曝光
13953,1809,2025-07-15,短视频,曝光
13954,1117,2025-09-04,直播,点击
13955,1928,2025-09-03,短视频,加购
13956,1624,2025-07-07,短视频,曝光
13957,1613,2025-08-25,直播,曝光
13958,347,2025-09-26,直播,曝光
13959,1605,2025-08-26,短视频,加购
13960,602,2025-09-28,直播,曝光
13961,1665,2025-09-15,短视频,曝光
13962,11,2025-07-04,短视频,点击
13963,121,2025-09-22,图文,曝光
13964,1444,2025-07-07,直播,曝光
13965,131,2025-07-19,短视频,曝光
13966,651,2025-09-14,短视频,点击
13967,928,2025-08-14,短视频,曝光
13968,473,2025-08-25,直播,曝光
13969,1478,2025-07-27,直播,曝光
13970,1210,2025-09-30,直播,点击
13971,1310,2025-07-09,图文,曝光
13972,504,2025-07-23,直播,曝光
13973,44,2025-09-16,直播,加购
13974,114,2025-09-12,图文,曝光
13975,502,2025-07-27,直播,曝光
13976,473,2025-08-18,短视频,曝光
13977,1228,2025-07-04,直播,分享
13978,1700,2025-08-21,图文,加购
13979,566,2025-09-17,直播,点击
13980,1191,2025-07-20,直播,曝光
13981,1837,2025-09-24,短视频,曝光
13982,943,2025-08-25,短视频,点击
13983,411,2025-07-05,直播,曝光
13984,983,2025-08-07,短视频,曝光
13985,128,2025-07-16,图文,加购
13986,1994,2025-07-21,短视频,点击
13987,1827,2025-07-08,图文,分享
13988,63,2025-09-16,短视频,曝光
13989,531,2025-08-31,短视频,曝光
13990,323,2025-07-20,短视频,曝光
13991,1751,2025-07-08,短视频,曝光
13992,1732,2025-07-28,直播,曝光
13993,685,2025-07-27,直播,点击
13994,1070,2025-07-08,图文,分享
13995,1297,2025-07-12,图文,曝光
13996,1991,2025-09-01,短视频,加购
13997,1644,2025-09-08,直播,曝光
13998,1368,2025-07-27,图文,曝光
13999,910,2025-08-06,短视频,曝光
14000,1447,2025-09-27,短视频,曝光
14001,1289,2025-08-01,短视频,点击
14002,1160,2025-09-07,图文,曝光
14003,424,2025-09-16,图文,点击
14004,35,2025-09-21,直播,曝光
14005,1037,2025-09-28,短视频,曝光
14006,1817,2025-07-19,直播,点击
14007,1989,2025-09-26,图文,曝光
14008,1047,2025-08-28,短视频,曝光
14009,1934,2025-07-22,短视频,曝光
14010,19,2025-09-19,短视频,点击
14011,1644,2025-08-05,图文,曝光
14012,420,2025-09-27,直播,曝光
14013,715,2025-08-12,直播,曝光
14014,701,2025-08-29,短视频,曝光
14015,450,2025-08-14,短视频,曝光
14016,573,2025-09-26,直播,曝光
14017,1093,2025-08-13,短视频,曝光
14018,56,2025-07-14,直播,曝光
14019,434,2025-09-19,短视频,曝光
14020,561,2025-07-04,短视频,曝光
14021,175,2025-09-08,直播,曝光
14022,1793,2025-08-12,短视频,点击
14023,877,2025-09-02,直播,曝光
14024,1178,2025-07-30,直播,曝光
14025,1165,2025-07-21,短视频,点击
14026,654,2025-09-24,短视频,曝光
14027,540,2025-07-18,短视频,曝光
14028,177,2025-07-02,图文,点击
14029,1642,2025-08-07,直播,点击
14030,1503,2025-07-30,直播,曝光
14031,1311,2025-08-24,图文,曝光
14032,1437,2025-08-02,直播,曝光
14033,1614,2025-08-02,短视频,曝光
14034,5,2025-09-04,图文,加购
14035,1344,2025-09-09,图文,曝光
14036,1987,2025-07-01,图文,分享
14037,1657,2025-07-16,短视频,曝光
14038,532,2025-09-17,直播,曝光
14039,1180,2025-09-21,短视频,曝光
14040,525,2025-09-24,短视频,曝光
14041,260,2025-08-02,短视频,曝光
14042,603,2025-08-14,短视频,曝光
14043,692,2025-07-14,短视频,曝光
14044,1924,2025-07-10,短视频,分享
14045,937,2025-08-25,短视频,曝光
14046,1683,2025-07-05,短视频,曝光
14047,1909,2025-07-16,直播,曝光
14048,1275,2025-07-24,短视频,曝光
14049,984,2025-07-05,直播,点击
14050,989,2025-07-13,图文,曝光
14051,1571,2025-07-02,直播,曝光
14052,655,2025-08-16,短视频,曝光
14053,910,2025-08-24,短视频,曝光
14054,671,2025-08-07,图文,点击
14055,518,2025-08-04,短视频,曝光
14056,652,2025-07-18,直播,曝光
14057,199,2025-09-18,直播,曝光
14058,1726,2025-09-15,短视频,曝光
14059,1740,2025-08-09,短视频,加购
14060,1363,2025-08-25,直播,曝光
14061,1508,2025-09-26,短视频,曝光
14062,814,2025-08-27,短视频,加购
14063,1056,2025-08-17,短视频,加购
14064,1988,2025-09-01,直播,曝光
14065,113,2025-09-12,短视频,曝光
14066,355,2025-09-18,直播,分享
14067,1651,2025-07-17,短视频,曝光
14068,154,2025-09-01,短视频,点击
14069,1554,2025-09-21,短视频,曝光
14070,737,2025-07-13,短视频,曝光
14071,1416,2025-09-28,短视频,曝光
14072,1964,2025-08-05,直播,曝光
14073,1149,2025-09-21,短视频,曝光
14074,49,2025-08-17,短视频,曝光
14075,1053,2025-08-13,短视频,点击
14076,163,2025-07-18,直播,点击
14077,1884,2025-09-12,直播,曝光
14078,683,2025-09-25,短视频,曝光
14079,1913,2025-09-26,短视频,曝光
14080,1975,2025-07-24,短视频,曝光
14081,642,2025-08-29,短视频,分享
14082,687,2025-09-10,短视频,曝光
14083,1740,2025-09-26,短视频,曝光
14084,1357,2025-09-26,图文,点击
14085,1006,2025-08-27,短视频,曝光
14086,1729,2025-07-26,图文,曝光
14087,515,2025-07-17,短视频,曝光
14088,1342,2025-08-11,直播,点击
14089,694,2025-08-28,直播,点击
14090,180,2025-07-23,短视频,加购
14091,709,2025-08-27,图文,曝光
14092,298,2025-09-14,图文,曝光
14093,1988,2025-08-21,直播,点击
14094,518,2025-09-12,直播,曝光
14095,1865,2025-07-30,短视频,曝光
14096,1592,2025-09-21,短视频,曝光
14097,738,2025-09-29,短视频,曝光
14098,1604,2025-07-06,直播,点击
14099,102,2025-07-26,短视频,曝光
14100,341,2025-09-07,图文,曝光
14101,1602,2025-09-08,直播,曝光
14102,759,2025-08-23,短视频,曝光
14103,306,2025-08-21,短视频,加购
14104,280,2025-08-08,短视频,曝光
14105,1610,2025-08-22,直播,曝光
14106,947,2025-09-20,图文,加购
14107,885,2025-07-05,图文,曝光
14108,729,2025-09-18,直播,曝光
14109,190,2025-07-08,短视频,曝光
14110,1985,2025-09-03,图文,点击
14111,434,2025-08-01,图文,曝光
14112,778,2025-07-16,直播,加购
14113,1651,2025-07-01,短视频,曝光
14114,101,2025-07-24,短视频,加购
14115,1175,2025-07-01,短视频,曝光
14116,1041,2025-07-15,短视频,分享
14117,1442,2025-08-06,直播,曝光
14118,1815,2025-07-24,直播,曝光
14119,197,2025-08-10,图文,曝光
14120,739,2025-09-10,短视频,点击
14121,728,2025-07-02,短视频,曝光
14122,1637,2025-07-31,短视频,点击
14123,906,2025-08-04,短视频,曝光
14124,834,2025-07-27,短视频,曝光
14125,544,2025-08-19,直播,曝光
14126,1137,2025-07-23,直播,曝光
14127,1243,2025-07-21,图文,曝光
14128,1005,2025-07-05,短视频,曝光
14129,1231,2025-09-04,直播,曝光
14130,1749,2025-08-01,直播,加购
14131,1725,2025-09-13,短视频,曝光
14132,1137,2025-07-09,直播,曝光
14133,1896,2025-07-21,短视频,曝光
14134,759,2025-08-21,短视频,曝光
14135,44,2025-09-17,短视频,曝光
14136,1534,2025-07-18,直播,曝光
14137,1539,2025-07-28,直播,曝光
14138,101,2025-07-25,直播,曝光
14139,660,2025-07-04,短视频,曝光
14140,546,2025-08-14,短视频,曝光
14141,1053,2025-08-31,直播,曝光
14142,573,2025-08-05,短视频,曝光
14143,1488,2025-09-02,直播,曝光
14144,1138,2025-07-30,短视频,曝光
14145,1736,2025-08-20,直播,分享
14146,1669,2025-09-27,图文,点击
14147,600,2025-07-14,直播,点击
14148,1108,2025-07-06,直播,点击
14149,1234,2025-07-12,短视频,分享
14150,917,2025-09-19,短视频,曝光
14151,1926,2025-08-24,图文,加购
14152,131,2025-09-24,图文,曝光
14153,1833,2025-08-05,短视频,曝光
14154,1941,2025-09-28,短视频,曝光
14155,733,2025-08-05,短视频,点击
14156,592,2025-09-18,短视频,点击
14157,82,2025-08-20,直播,曝光
14158,260,2025-09-13,图文,曝光
14159,468,2025-09-11,短视频,曝光
14160,1666,2025-07-22,图文,曝光
14161,1546,2025-09-10,图文,点击
14162,1781,2025-07-17,直播,曝光
14163,635,2025-08-16,直播,曝光
14164,598,2025-08-25,短视频,曝光
14165,1640,2025-07-06,直播,曝光
14166,1098,2025-08-19,短视频,曝光
14167,117,2025-07-20,直播,曝光
14168,1567,2025-09-05,图文,曝光
14169,192,2025-08-13,短视频,曝光
14170,44,2025-07-11,短视频,曝光
14171,1851,2025-09-30,短视频,曝光
14172,1974,2025-07-27,短视频,点击
14173,1416,2025-08-20,短视频,点击
14174,648,2025-08-31,直播,曝光
14175,330,2025-09-13,图文,曝光
14176,960,2025-08-26,短视频,曝光
14177,1037,2025-08-30,直播,曝光
14178,102,2025-08-02,直播,点击
14179,1325,2025-07-30,短视频,点击
14180,94,2025-07-14,短视频,曝光
14181,984,2025-09-29,图文,曝光
14182,224,2025-09-17,短视频,曝光
14183,98,2025-07-22,图文,曝光
14184,643,2025-09-15,图文,分享
14185,1177,2025-09-01,图文,曝光
14186,1844,2025-07-14,短视频,分享
14187,113,2025-07-23,短视频,曝光
14188,1031,2025-09-07,短视频,曝光
14189,1527,2025-09-28,短视频,曝光
14190,652,2025-07-14,图文,曝光
14191,1613,2025-09-25,直播,点击
14192,903,2025-08-11,短视频,曝光
14193,15,2025-09-22,短视频,曝光
14194,531,2025-08-12,短视频,曝光
14195,835,2025-07-27,短视频,点击
14196,1249,2025-08-06,短视频,加购
14197,301,2025-08-16,短视频,曝光
14198,1015,2025-08-01,短视频,分享
14199,1575,2025-07-26,短视频,曝光
14200,758,2025-08-13,短视频,点击
14201,393,2025-07-28,短视频,曝光
14202,1373,2025-09-04,短视频,曝光
14203,1272,2025-07-27,短视频,分享
14204,784,2025-07-31,短视频,曝光
14205,1653,2025-09-12,直播,曝光
14206,1614,2025-08-23,短视频,曝光
14207,206,2025-09-14,短视频,分享
14208,1197,2025-08-02,短视频,曝光
14209,1260,2025-09-11,短视频,曝光
14210,405,2025-09-28,图文,曝光
14211,366,2025-07-01,图文,曝光
14212,327,2025-09-01,短视频,曝光
14213,657,2025-09-24,短视频,曝光
14214,512,2025-09-17,直播,分享
14215,1409,2025-08-06,短视频,点击
14216,1837,2025-08-09,直播,点击
14217,919,2025-07-29,直播,曝光
14218,1647,2025-07-24,直播,曝光
14219,1018,2025-09-12,短视频,曝光
14220,1945,2025-07-08,短视频,曝光
14221,774,2025-08-10,短视频,曝光
14222,1489,2025-09-14,直播,分享
14223,1689,2025-09-03,图文,点击
14224,1829,2025-09-03,短视频,点击
14225,793,2025-08-13,短视频,曝光
14226,711,2025-09-14,直播,曝光
14227,29,2025-08-04,短视频,加购
14228,1240,2025-09-01,短视频,点击
14229,1118,2025-07-03,短视频,曝光
14230,784,2025-07-04,直播,曝光
14231,435,2025-07-26,短视频,点击
14232,1730,2025-08-09,直播,曝光
14233,1999,2025-07-29,直播,曝光
14234,1994,2025-07-31,短视频,点击
14235,902,2025-07-09,图文,曝光
14236,1492,2025-08-09,直播,曝光
14237,1660,2025-07-09,短视频,加购
14238,1564,2025-08-31,短视频,曝光
14239,710,2025-09-11,短视频,分享
14240,1762,2025-08-22,直播,加购
14241,1316,2025-07-30,直播,曝光
14242,191,2025-08-28,短视频,曝光
14243,326,2025-09-18,直播,曝光
14244,964,2025-07-20,直播,曝光
14245,1882,2025-07-19,短视频,点击
14246,1465,2025-08-15,短视频,曝光
14247,1292,2025-08-09,图文,曝光
14248,1211,2025-07-22,短视频,点击
14249,1840,2025-07-30,图文,曝光
14250,1081,2025-08-17,图文,曝光
14251,815,2025-09-24,直播,曝光
14252,772,2025-07-28,直播,曝光
14253,1046,2025-07-14,短视频,点击
14254,441,2025-07-20,短视频,点击
14255,1918,2025-08-24,短视频,点击
14256,1845,2025-09-25,直播,曝光
14257,766,2025-09-23,图文,曝光
14258,1469,2025-07-25,短视频,曝光
14259,1548,2025-07-28,短视频,加购
14260,1228,2025-08-27,短视频,曝光
14261,223,2025-07-22,直播,曝光
14262,171,2025-08-27,直播,曝光
14263,1432,2025-09-20,图文,曝光
14264,224,2025-08-23,短视频,点击
14265,1642,2025-09-06,直播,曝光
14266,865,2025-09-05,短视频,点击
14267,1607,2025-07-16,图文,曝光
14268,252,2025-08-25,直播,曝光
14269,786,2025-07-23,短视频,曝光
14270,298,2025-09-17,短视频,点击
14271,978,2025-09-05,直播,点击
14272,163,2025-07-03,直播,曝光
14273,551,2025-07-26,短视频,点击
14274,589,2025-07-07,短视频,曝光
14275,1019,2025-08-05,短视频,曝光
14276,23,2025-08-20,短视频,曝光
14277,627,2025-09-26,短视频,加购
14278,1465,2025-08-06,短视频,曝光
14279,818,2025-08-12,短视频,曝光
14280,1199,2025-07-20,短视频,加购
14281,1720,2025-08-24,短视频,曝光
14282,1016,2025-08-02,短视频,点击
14283,1757,2025-09-05,直播,曝光
14284,1974,2025-08-29,直播,分享
14285,1057,2025-07-11,图文,曝光
14286,964,2025-09-17,直播,曝光
14287,634,2025-07-29,短视频,曝光
14288,1740,2025-07-17,短视频,曝光
14289,1565,2025-08-29,直播,曝光
14290,379,2025-07-27,直播,曝光
14291,1303,2025-08-16,短视频,曝光
14292,530,2025-07-13,直播,分享
14293,1980,2025-09-13,直播,曝光
14294,658,2025-09-30,直播,点击
14295,170,2025-08-02,直播,曝光
14296,1981,2025-07-02,短视频,曝光
14297,1216,2025-09-05,直播,曝光
14298,1816,2025-07-15,短视频,曝光
14299,1784,2025-08-14,图文,加购
14300,898,2025-08-05,短视频,曝光
14301,884,2025-07-12,直播,曝光
14302,1689,2025-07-19,图文,曝光
14303,759,2025-09-18,短视频,曝光
14304,467,2025-09-01,短视频,曝光
14305,1133,2025-07-28,短视频,曝光
14306,1186,2025-07-03,直播,曝光
14307,1644,2025-07-16,短视频,曝光
14308,324,2025-08-17,直播,曝光
14309,973,2025-09-06,直播,曝光
14310,1151,2025-07-19,短视频,点击
14311,1922,2025-09-03,直播,曝光
14312,445,2025-08-28,图文,曝光
14313,1241,2025-07-07,图文,曝光
14314,1172,2025-07-11,短视频,加购
14315,1909,2025-07-16,图文,曝光
14316,858,2025-07-19,直播,点击
14317,362,2025-07-02,图文,曝光
14318,1118,2025-09-15,短视频,曝光
14319,1711,2025-09-17,直播,点击
14320,323,2025-09-21,直播,曝光
14321,1434,2025-09-19,图文,加购
14322,1013,2025-08-03,短视频,加购
14323,1592,2025-08-05,直播,点击
14324,633,2025-08-24,短视频,曝光
14325,1708,2025-09-24,图文,点击
14326,288,2025-09-01,图文,加购
14327,1059,2025-08-25,图文,曝光
14328,1001,2025-09-08,直播,加购
14329,560,2025-09-18,短视频,加购
14330,277,2025-08-19,直播,曝光
14331,1889,2025-09-09,图文,曝光
14332,855,2025-08-23,短视频,点击
14333,1857,2025-09-07,直播,曝光
14334,647,2025-09-11,短视频,曝光
14335,1286,2025-09-04,短视频,分享
14336,1087,2025-08-20,短视频,曝光
14337,807,2025-09-20,直播,曝光
14338,968,2025-08-19,短视频,分享
14339,510,2025-08-02,短视频,曝光
14340,270,2025-07-27,图文,曝光
14341,1338,2025-07-31,短视频,点击
14342,559,2025-09-16,图文,曝光
14343,1061,2025-09-26,短视频,曝光
14344,1114,2025-08-10,直播,曝光
14345,1995,2025-07-28,短视频,加购
14346,1668,2025-08-20,短视频,曝光
14347,371,2025-08-04,直播,点击
14348,119,2025-08-28,短视频,曝光
14349,1935,2025-07-05,短视频,曝光
14350,182,2025-08-19,直播,加购
14351,1429,2025-07-20,短视频,加购
14352,1594,2025-08-10,图文,点击
14353,1732,2025-08-26,短视频,加购
14354,680,2025-08-14,图文,曝光
14355,699,2025-09-26,短视频,点击
14356,514,2025-07-10,图文,曝光
14357,338,2025-08-06,短视频,加购
14358,460,2025-09-14,短视频,曝光
14359,405,2025-07-31,短视频,曝光
14360,1942,2025-07-08,直播,曝光
14361,971,2025-08-25,直播,曝光
14362,1022,2025-09-29,短视频,点击
14363,1252,2025-09-23,直播,曝光
14364,322,2025-09-28,短视频,曝光
14365,1977,2025-08-07,短视频,曝光
14366,813,2025-09-20,短视频,分享
14367,1016,2025-07-01,直播,曝光
14368,522,2025-07-08,直播,曝光
14369,599,2025-09-08,直播,加购
14370,338,2025-07-03,短视频,曝光
14371,1008,2025-08-25,直播,点击
14372,1958,2025-08-26,短视频,曝光
14373,39,2025-07-18,直播,曝光
14374,891,2025-07-16,图文,加购
14375,782,2025-07-16,短视频,曝光
14376,1383,2025-09-25,直播,曝光
14377,1481,2025-07-20,短视频,点击
14378,1798,2025-08-30,直播,曝光
14379,512,2025-09-17,直播,曝光
14380,412,2025-09-18,短视频,曝光
14381,960,2025-07-26,短视频,曝光
14382,257,2025-09-30,短视频,点击
14383,964,2025-08-03,短视频,曝光
14384,521,2025-09-25,短视频,曝光
14385,627,2025-07-26,图文,曝光
14386,1426,2025-07-10,图文,点击
14387,300,2025-08-22,短视频,曝光
14388,764,2025-09-29,短视频,点击
14389,1353,2025-09-04,短视频,曝光
14390,979,2025-07-07,直播,曝光
14391,1713,2025-09-13,短视频,点击
14392,41,2025-09-10,短视频,曝光
14393,816,2025-09-26,直播,曝光
14394,9,2025-09-07,短视频,加购
14395,125,2025-08-07,直播,点击
